source,target,penalty
116289,88779,105.0808
51892,116289,105.0808
116289,51892,105.0808
20823,55349,146.5766
55349,20823,146.5766
20823,104032,146.5766
104032,20823,146.5766
20823,102711,146.5766
102711,20823,146.5766
55349,104032,146.5766
104032,55349,146.5766
55349,102711,146.5766
102711,55349,146.5766
104032,102711,146.5766
102711,104032,146.5766
17965,111787,110.0133
111787,17965,110.0133
17965,56909,110.0133
56909,17965,110.0133
17965,65112,110.0133
65112,17965,110.0133
111787,56909,110.0133
56909,111787,110.0133
111787,65112,110.0133
65112,111787,110.0133
56909,65112,110.0133
65112,56909,110.0133
42896,62115,146.7835
62115,42896,146.7835
42896,7910,146.7835
7910,42896,146.7835
42896,15232,146.7835
15232,42896,146.7835
62115,7910,146.7835
7910,62115,146.7835
62115,15232,146.7835
15232,62115,146.7835
7910,15232,146.7835
15232,7910,146.7835
1235,36976,103.4204
36976,1235,103.4204
1235,33181,103.4204
33181,1235,103.4204
1235,43754,103.4204
43754,1235,103.4204
36976,33181,103.4204
33181,36976,103.4204
36976,43754,103.4204
43754,36976,103.4204
33181,43754,103.4204
43754,33181,103.4204
4472,3009,110.8965
3009,4472,110.8965
4472,54794,110.8965
54794,4472,110.8965
4472,87134,110.8965
87134,4472,110.8965
3009,54794,110.8965
54794,3009,110.8965
3009,87134,110.8965
87134,3009,110.8965
54794,87134,110.8965
87134,54794,110.8965
119739,112766,236.1615
112766,119739,236.1615
119739,75466,236.1615
75466,119739,236.1615
119739,108876,236.1615
108876,119739,236.1615
112766,75466,236.1615
75466,112766,236.1615
112766,108876,236.1615
108876,112766,236.1615
75466,108876,236.1615
108876,75466,236.1615
87241,53609,125.8074
53609,87241,125.8074
87241,48257,125.8074
48257,87241,125.8074
87241,99106,125.8074
99106,87241,125.8074
53609,48257,125.8074
48257,53609,125.8074
53609,99106,125.8074
99106,53609,125.8074
48257,99106,125.8074
99106,48257,125.8074
120247,99000,60.4228
99000,120247,60.4228
120247,33502,60.4228
33502,120247,60.4228
120247,18854,60.4228
18854,120247,60.4228
120247,95007,60.4228
95007,120247,60.4228
99000,33502,60.4228
33502,99000,60.4228
99000,18854,60.4228
18854,99000,60.4228
99000,95007,60.4228
95007,99000,60.4228
33502,18854,60.4228
18854,33502,60.4228
33502,95007,60.4228
95007,33502,60.4228
18854,95007,60.4228
95007,18854,60.4228
48602,85101,134.0340
85101,48602,134.0340
48602,74421,134.0340
74421,48602,134.0340
48602,119717,134.0340
119717,48602,134.0340
85101,74421,134.0340
74421,85101,134.0340
85101,119717,134.0340
119717,85101,134.0340
74421,119717,134.0340
119717,74421,134.0340
30313,77795,42.5211
77795,30313,42.5211
30313,110646,42.5211
110646,30313,42.5211
30313,52131,42.5211
52131,30313,42.5211
30313,13247,42.5211
13247,30313,42.5211
77795,110646,42.5211
110646,77795,42.5211
77795,52131,42.5211
52131,77795,42.5211
77795,13247,42.5211
13247,77795,42.5211
110646,52131,42.5211
52131,110646,42.5211
110646,13247,42.5211
13247,110646,42.5211
52131,13247,42.5211
13247,52131,42.5211
28848,2045,44.6328
2045,28848,44.6328
28848,22298,44.6328
22298,28848,44.6328
2045,22298,44.6328
22298,2045,44.6328
106809,6324,137.5857
6324,106809,137.5857
106809,55293,137.5857
55293,106809,137.5857
106809,90019,137.5857
90019,106809,137.5857
106809,6977,137.5857
6977,106809,137.5857
6324,55293,137.5857
55293,6324,137.5857
6324,90019,137.5857
90019,6324,137.5857
6324,6977,137.5857
6977,6324,137.5857
55293,90019,137.5857
90019,55293,137.5857
55293,6977,137.5857
6977,55293,137.5857
90019,6977,137.5857
6977,90019,137.5857
36185,64045,135.8001
64045,36185,135.8001
36185,29960,135.8001
29960,36185,135.8001
36185,33264,135.8001
33264,36185,135.8001
36185,63433,135.8001
63433,36185,135.8001
64045,29960,135.8001
29960,64045,135.8001
64045,33264,135.8001
33264,64045,135.8001
64045,63433,135.8001
63433,64045,135.8001
29960,33264,135.8001
33264,29960,135.8001
29960,63433,135.8001
63433,29960,135.8001
33264,63433,135.8001
63433,33264,135.8001
120248,115879,84.2790
115879,120248,84.2790
120248,32608,84.2790
32608,120248,84.2790
120248,101681,84.2790
101681,120248,84.2790
120248,77055,84.2790
77055,120248,84.2790
115879,32608,84.2790
32608,115879,84.2790
115879,101681,84.2790
101681,115879,84.2790
115879,77055,84.2790
77055,115879,84.2790
32608,101681,84.2790
101681,32608,84.2790
32608,77055,84.2790
77055,32608,84.2790
101681,77055,84.2790
77055,101681,84.2790
86124,97243,217.8546
97243,86124,217.8546
86124,92017,217.8546
92017,86124,217.8546
86124,75316,217.8546
75316,86124,217.8546
97243,92017,217.8546
92017,97243,217.8546
97243,75316,217.8546
75316,97243,217.8546
92017,75316,217.8546
75316,92017,217.8546
58588,75532,188.3942
75532,58588,188.3942
58588,109195,188.3942
109195,58588,188.3942
58588,43764,188.3942
43764,58588,188.3942
58588,16789,188.3942
16789,58588,188.3942
75532,109195,188.3942
109195,75532,188.3942
75532,43764,188.3942
43764,75532,188.3942
75532,16789,188.3942
16789,75532,188.3942
109195,43764,188.3942
43764,109195,188.3942
109195,16789,188.3942
16789,109195,188.3942
43764,16789,188.3942
16789,43764,188.3942
64493,69367,157.2788
69367,64493,157.2788
64493,72863,157.2788
72863,64493,157.2788
64493,12874,157.2788
12874,64493,157.2788
69367,72863,157.2788
72863,69367,157.2788
69367,12874,157.2788
12874,69367,157.2788
72863,12874,157.2788
12874,72863,157.2788
37275,73351,114.5234
73351,37275,114.5234
37275,55141,114.5234
55141,37275,114.5234
37275,48648,114.5234
48648,37275,114.5234
73351,55141,114.5234
55141,73351,114.5234
73351,48648,114.5234
48648,73351,114.5234
55141,48648,114.5234
48648,55141,114.5234
38858,11862,95.4127
11862,38858,95.4127
38858,52270,95.4127
52270,38858,95.4127
38858,3250,95.4127
3250,38858,95.4127
11862,52270,95.4127
52270,11862,95.4127
11862,3250,95.4127
3250,11862,95.4127
52270,3250,95.4127
3250,52270,95.4127
99754,27801,145.0196
27801,99754,145.0196
99754,1132,145.0196
1132,99754,145.0196
99754,80155,145.0196
80155,99754,145.0196
99754,100411,145.0196
100411,99754,145.0196
27801,1132,145.0196
1132,27801,145.0196
27801,80155,145.0196
80155,27801,145.0196
27801,100411,145.0196
100411,27801,145.0196
1132,80155,145.0196
80155,1132,145.0196
1132,100411,145.0196
100411,1132,145.0196
80155,100411,145.0196
100411,80155,145.0196
11818,2895,30.3514
2895,11818,30.3514
11818,92276,30.3514
92276,11818,30.3514
2895,92276,30.3514
92276,2895,30.3514
119410,37341,46.8543
37341,119410,46.8543
119410,13674,46.8543
13674,119410,46.8543
119410,1412,46.8543
1412,119410,46.8543
37341,13674,46.8543
13674,37341,46.8543
37341,1412,46.8543
1412,37341,46.8543
13674,1412,46.8543
1412,13674,46.8543
107140,26904,142.0690
26904,107140,142.0690
107140,3455,142.0690
3455,107140,142.0690
107140,4684,142.0690
4684,107140,142.0690
26904,3455,142.0690
3455,26904,142.0690
26904,4684,142.0690
4684,26904,142.0690
3455,4684,142.0690
4684,3455,142.0690
56145,84009,91.2850
84009,56145,91.2850
56145,86611,91.2850
86611,56145,91.2850
56145,23606,91.2850
23606,56145,91.2850
56145,2219,91.2850
2219,56145,91.2850
84009,86611,91.2850
86611,84009,91.2850
84009,23606,91.2850
23606,84009,91.2850
84009,2219,91.2850
2219,84009,91.2850
86611,23606,91.2850
23606,86611,91.2850
86611,2219,91.2850
2219,86611,91.2850
23606,2219,91.2850
2219,23606,91.2850
40067,10126,9.7580
10126,40067,9.7580
40067,28795,9.7580
28795,40067,9.7580
40067,39325,9.7580
39325,40067,9.7580
10126,28795,9.7580
28795,10126,9.7580
10126,39325,9.7580
39325,10126,9.7580
28795,39325,9.7580
39325,28795,9.7580
7670,88934,207.9909
88934,7670,207.9909
7670,10179,207.9909
10179,7670,207.9909
7670,39737,207.9909
39737,7670,207.9909
7670,86125,207.9909
86125,7670,207.9909
88934,10179,207.9909
10179,88934,207.9909
88934,39737,207.9909
39737,88934,207.9909
88934,86125,207.9909
86125,88934,207.9909
10179,39737,207.9909
39737,10179,207.9909
10179,86125,207.9909
86125,10179,207.9909
39737,86125,207.9909
86125,39737,207.9909
43086,11542,39.8571
11542,43086,39.8571
43086,53723,39.8571
53723,43086,39.8571
43086,34181,39.8571
34181,43086,39.8571
11542,53723,39.8571
53723,11542,39.8571
11542,34181,39.8571
34181,11542,39.8571
53723,34181,39.8571
34181,53723,39.8571
45112,342,113.2089
342,45112,113.2089
45112,84866,113.2089
84866,45112,113.2089
45112,29285,113.2089
29285,45112,113.2089
45112,18646,113.2089
18646,45112,113.2089
342,84866,113.2089
84866,342,113.2089
342,29285,113.2089
29285,342,113.2089
342,18646,113.2089
18646,342,113.2089
84866,29285,113.2089
29285,84866,113.2089
84866,18646,113.2089
18646,84866,113.2089
29285,18646,113.2089
18646,29285,113.2089
95115,70028,130.3896
70028,95115,130.3896
95115,78065,130.3896
78065,95115,130.3896
95115,32614,130.3896
32614,95115,130.3896
70028,78065,130.3896
78065,70028,130.3896
70028,32614,130.3896
32614,70028,130.3896
78065,32614,130.3896
32614,78065,130.3896
49162,1827,163.3776
1827,49162,163.3776
49162,68209,163.3776
68209,49162,163.3776
49162,62233,163.3776
62233,49162,163.3776
49162,17358,163.3776
17358,49162,163.3776
1827,68209,163.3776
68209,1827,163.3776
1827,62233,163.3776
62233,1827,163.3776
1827,17358,163.3776
17358,1827,163.3776
68209,62233,163.3776
62233,68209,163.3776
68209,17358,163.3776
17358,68209,163.3776
62233,17358,163.3776
17358,62233,163.3776
118762,3390,73.0607
3390,118762,73.0607
118762,92879,73.0607
92879,118762,73.0607
118762,58894,73.0607
58894,118762,73.0607
118762,120693,73.0607
120693,118762,73.0607
3390,92879,73.0607
92879,3390,73.0607
3390,58894,73.0607
58894,3390,73.0607
3390,120693,73.0607
120693,3390,73.0607
92879,58894,73.0607
58894,92879,73.0607
92879,120693,73.0607
120693,92879,73.0607
58894,120693,73.0607
120693,58894,73.0607
10693,114206,122.2598
114206,10693,122.2598
10693,70271,122.2598
70271,10693,122.2598
114206,70271,122.2598
70271,114206,122.2598
103233,13258,106.1037
13258,103233,106.1037
103233,50678,106.1037
50678,103233,106.1037
13258,50678,106.1037
50678,13258,106.1037
89100,95230,107.5050
95230,89100,107.5050
89100,43988,107.5050
43988,89100,107.5050
89100,104766,107.5050
104766,89100,107.5050
89100,119036,107.5050
119036,89100,107.5050
95230,43988,107.5050
43988,95230,107.5050
95230,104766,107.5050
104766,95230,107.5050
95230,119036,107.5050
119036,95230,107.5050
43988,104766,107.5050
104766,43988,107.5050
43988,119036,107.5050
119036,43988,107.5050
104766,119036,107.5050
119036,104766,107.5050
77452,86405,139.1391
86405,77452,139.1391
77452,62520,139.1391
62520,77452,139.1391
77452,32552,139.1391
32552,77452,139.1391
77452,18493,139.1391
18493,77452,139.1391
86405,62520,139.1391
62520,86405,139.1391
86405,32552,139.1391
32552,86405,139.1391
86405,18493,139.1391
18493,86405,139.1391
62520,32552,139.1391
32552,62520,139.1391
62520,18493,139.1391
18493,62520,139.1391
32552,18493,139.1391
18493,32552,139.1391
23232,105633,140.8200
105633,23232,140.8200
23232,115406,140.8200
115406,23232,140.8200
23232,42774,140.8200
42774,23232,140.8200
23232,114606,140.8200
114606,23232,140.8200
105633,115406,140.8200
115406,105633,140.8200
105633,42774,140.8200
42774,105633,140.8200
105633,114606,140.8200
114606,105633,140.8200
115406,42774,140.8200
42774,115406,140.8200
115406,114606,140.8200
114606,115406,140.8200
42774,114606,140.8200
114606,42774,140.8200
17041,105294,128.9688
105294,17041,128.9688
17041,33802,128.9688
33802,17041,128.9688
17041,39579,128.9688
39579,17041,128.9688
105294,33802,128.9688
33802,105294,128.9688
105294,39579,128.9688
39579,105294,128.9688
33802,39579,128.9688
39579,33802,128.9688
13044,86753,113.3069
86753,13044,113.3069
13044,56949,113.3069
56949,13044,113.3069
13044,45110,113.3069
45110,13044,113.3069
13044,86181,113.3069
86181,13044,113.3069
86753,56949,113.3069
56949,86753,113.3069
86753,45110,113.3069
45110,86753,113.3069
86753,86181,113.3069
86181,86753,113.3069
56949,45110,113.3069
45110,56949,113.3069
56949,86181,113.3069
86181,56949,113.3069
45110,86181,113.3069
86181,45110,113.3069
25795,42351,123.9015
42351,25795,123.9015
25795,119718,123.9015
119718,25795,123.9015
25795,6996,123.9015
6996,25795,123.9015
42351,119718,123.9015
119718,42351,123.9015
42351,6996,123.9015
6996,42351,123.9015
119718,6996,123.9015
6996,119718,123.9015
89870,113681,113.2112
113681,89870,113.2112
89870,103994,113.2112
103994,89870,113.2112
89870,58922,113.2112
58922,89870,113.2112
113681,103994,113.2112
103994,113681,113.2112
113681,58922,113.2112
58922,113681,113.2112
103994,58922,113.2112
58922,103994,113.2112
121133,80215,24.2514
80215,121133,24.2514
121133,36008,24.2514
36008,121133,24.2514
121133,12013,24.2514
12013,121133,24.2514
80215,36008,24.2514
36008,80215,24.2514
80215,12013,24.2514
12013,80215,24.2514
36008,12013,24.2514
12013,36008,24.2514
34672,53042,153.2342
53042,34672,153.2342
34672,3861,153.2342
3861,34672,153.2342
34672,55809,153.2342
55809,34672,153.2342
53042,3861,153.2342
3861,53042,153.2342
53042,55809,153.2342
55809,53042,153.2342
3861,55809,153.2342
55809,3861,153.2342
24013,108610,135.1547
108610,24013,135.1547
24013,108680,135.1547
108680,24013,135.1547
24013,55482,135.1547
55482,24013,135.1547
24013,12144,135.1547
12144,24013,135.1547
108610,108680,135.1547
108680,108610,135.1547
108610,55482,135.1547
55482,108610,135.1547
108610,12144,135.1547
12144,108610,135.1547
108680,55482,135.1547
55482,108680,135.1547
108680,12144,135.1547
12144,108680,135.1547
55482,12144,135.1547
12144,55482,135.1547
102926,993,292.6629
993,102926,292.6629
102926,6402,292.6629
6402,102926,292.6629
993,6402,292.6629
6402,993,292.6629
70419,79429,158.2141
79429,70419,158.2141
70419,48989,158.2141
48989,70419,158.2141
70419,105649,158.2141
105649,70419,158.2141
79429,48989,158.2141
48989,79429,158.2141
79429,105649,158.2141
105649,79429,158.2141
48989,105649,158.2141
105649,48989,158.2141
73288,2591,148.6082
2591,73288,148.6082
73288,100423,148.6082
100423,73288,148.6082
73288,34928,148.6082
34928,73288,148.6082
2591,100423,148.6082
100423,2591,148.6082
2591,34928,148.6082
34928,2591,148.6082
100423,34928,148.6082
34928,100423,148.6082
119039,66951,160.7996
66951,119039,160.7996
119039,28728,160.7996
28728,119039,160.7996
119039,105032,160.7996
