source,target,penalty
85823,78084,139.2236
78084,85823,139.2236
85823,75579,139.2236
75579,85823,139.2236
78084,75579,139.2236
75579,78084,139.2236
93188,119264,47.7439
119264,93188,47.7439
93188,63717,47.7439
63717,93188,47.7439
93188,109816,47.7439
109816,93188,47.7439
93188,116089,47.7439
116089,93188,47.7439
119264,63717,47.7439
63717,119264,47.7439
119264,109816,47.7439
109816,119264,47.7439
119264,116089,47.7439
116089,119264,47.7439
63717,109816,47.7439
109816,63717,47.7439
63717,116089,47.7439
116089,63717,47.7439
109816,116089,47.7439
116089,109816,47.7439
45808,75709,118.7532
75709,45808,118.7532
45808,63236,118.7532
63236,45808,118.7532
45808,113450,118.7532
113450,45808,118.7532
75709,63236,118.7532
63236,75709,118.7532
75709,113450,118.7532
113450,75709,118.7532
63236,113450,118.7532
113450,63236,118.7532
37210,93652,105.4408
93652,37210,105.4408
37210,79318,105.4408
79318,37210,105.4408
37210,115126,105.4408
115126,37210,105.4408
37210,36976,105.4408
36976,37210,105.4408
93652,79318,105.4408
79318,93652,105.4408
93652,115126,105.4408
115126,93652,105.4408
93652,36976,105.4408
36976,93652,105.4408
79318,115126,105.4408
115126,79318,105.4408
79318,36976,105.4408
36976,79318,105.4408
115126,36976,105.4408
36976,115126,105.4408
51156,32098,70.0370
32098,51156,70.0370
51156,6244,70.0370
6244,51156,70.0370
32098,6244,70.0370
6244,32098,70.0370
33996,7547,117.6080
7547,33996,117.6080
33996,16014,117.6080
16014,33996,117.6080
33996,76973,117.6080
76973,33996,117.6080
33996,106953,117.6080
106953,33996,117.6080
7547,16014,117.6080
16014,7547,117.6080
7547,76973,117.6080
76973,7547,117.6080
7547,106953,117.6080
106953,7547,117.6080
16014,76973,117.6080
76973,16014,117.6080
16014,106953,117.6080
106953,16014,117.6080
76973,106953,117.6080
106953,76973,117.6080
76730,80028,104.5173
80028,76730,104.5173
76730,73980,104.5173
73980,76730,104.5173
76730,27013,104.5173
27013,76730,104.5173
80028,73980,104.5173
73980,80028,104.5173
80028,27013,104.5173
27013,80028,104.5173
73980,27013,104.5173
27013,73980,104.5173
94537,44773,47.9512
44773,94537,47.9512
94537,108087,47.9512
108087,94537,47.9512
44773,108087,47.9512
108087,44773,47.9512
121355,29325,77.9337
29325,121355,77.9337
121355,61426,77.9337
61426,121355,77.9337
121355,27637,77.9337
27637,121355,77.9337
29325,61426,77.9337
61426,29325,77.9337
29325,27637,77.9337
27637,29325,77.9337
61426,27637,77.9337
27637,61426,77.9337
90728,118054,155.9922
118054,90728,155.9922
90728,224,155.9922
224,90728,155.9922
118054,224,155.9922
224,118054,155.9922
89768,41196,169.1302
41196,89768,169.1302
89768,1436,169.1302
1436,89768,169.1302
89768,76119,169.1302
76119,89768,169.1302
89768,589,169.1302
589,89768,169.1302
41196,1436,169.1302
1436,41196,169.1302
41196,76119,169.1302
76119,41196,169.1302
41196,589,169.1302
589,41196,169.1302
1436,76119,169.1302
76119,1436,169.1302
1436,589,169.1302
589,1436,169.1302
76119,589,169.1302
589,76119,169.1302
7911,102037,213.9629
102037,7911,213.9629
7911,71388,213.9629
71388,7911,213.9629
7911,115957,213.9629
115957,7911,213.9629
7911,83616,213.9629
83616,7911,213.9629
102037,71388,213.9629
71388,102037,213.9629
102037,115957,213.9629
115957,102037,213.9629
102037,83616,213.9629
83616,102037,213.9629
71388,115957,213.9629
115957,71388,213.9629
71388,83616,213.9629
83616,71388,213.9629
115957,83616,213.9629
83616,115957,213.9629
38682,99275,155.7156
99275,38682,155.7156
38682,7189,155.7156
7189,38682,155.7156
38682,120014,155.7156
120014,38682,155.7156
99275,7189,155.7156
7189,99275,155.7156
99275,120014,155.7156
120014,99275,155.7156
7189,120014,155.7156
120014,7189,155.7156
61982,115301,137.9843
115301,61982,137.9843
61982,58569,137.9843
58569,61982,137.9843
61982,59217,137.9843
59217,61982,137.9843
61982,50169,137.9843
50169,61982,137.9843
115301,58569,137.9843
58569,115301,137.9843
115301,59217,137.9843
59217,115301,137.9843
115301,50169,137.9843
50169,115301,137.9843
58569,59217,137.9843
59217,58569,137.9843
58569,50169,137.9843
50169,58569,137.9843
59217,50169,137.9843
50169,59217,137.9843
105424,95410,170.2601
95410,105424,170.2601
105424,68822,170.2601
68822,105424,170.2601
105424,105850,170.2601
105850,105424,170.2601
105424,28959,170.2601
28959,105424,170.2601
95410,68822,170.2601
68822,95410,170.2601
95410,105850,170.2601
105850,95410,170.2601
95410,28959,170.2601
28959,95410,170.2601
68822,105850,170.2601
105850,68822,170.2601
68822,28959,170.2601
28959,68822,170.2601
105850,28959,170.2601
28959,105850,170.2601
50702,95123,201.2996
95123,50702,201.2996
50702,10017,201.2996
10017,50702,201.2996
95123,10017,201.2996
10017,95123,201.2996
36658,36970,92.4381
36970,36658,92.4381
36658,115225,92.4381
115225,36658,92.4381
36970,115225,92.4381
115225,36970,92.4381
45325,106233,45.7654
106233,45325,45.7654
45325,79046,45.7654
79046,45325,45.7654
45325,85291,45.7654
85291,45325,45.7654
106233,79046,45.7654
79046,106233,45.7654
106233,85291,45.7654
85291,106233,45.7654
79046,85291,45.7654
85291,79046,45.7654
98204,118059,149.8708
118059,98204,149.8708
98204,113884,149.8708
113884,98204,149.8708
98204,104829,149.8708
104829,98204,149.8708
118059,113884,149.8708
113884,118059,149.8708
118059,104829,149.8708
104829,118059,149.8708
113884,104829,149.8708
104829,113884,149.8708
95244,91659,212.7260
91659,95244,212.7260
95244,35929,212.7260
35929,95244,212.7260
95244,93027,212.7260
93027,95244,212.7260
95244,51215,212.7260
51215,95244,212.7260
91659,35929,212.7260
35929,91659,212.7260
91659,93027,212.7260
93027,91659,212.7260
91659,51215,212.7260
51215,91659,212.7260
35929,93027,212.7260
93027,35929,212.7260
35929,51215,212.7260
51215,35929,212.7260
93027,51215,212.7260
51215,93027,212.7260
64645,107869,135.5397
107869,64645,135.5397
64645,67241,135.5397
67241,64645,135.5397
64645,116156,135.5397
116156,64645,135.5397
107869,67241,135.5397
67241,107869,135.5397
107869,116156,135.5397
116156,107869,135.5397
67241,116156,135.5397
116156,67241,135.5397
59551,30997,113.4075
30997,59551,113.4075
59551,77160,113.4075
77160,59551,113.4075
59551,117097,113.4075
117097,59551,113.4075
30997,77160,113.4075
77160,30997,113.4075
30997,117097,113.4075
117097,30997,113.4075
77160,117097,113.4075
117097,77160,113.4075
53355,36203,176.9978
36203,53355,176.9978
53355,38009,176.9978
38009,53355,176.9978
36203,38009,176.9978
38009,36203,176.9978
57374,72519,83.8137
72519,57374,83.8137
57374,26005,83.8137
26005,57374,83.8137
57374,727,83.8137
727,57374,83.8137
57374,108463,83.8137
108463,57374,83.8137
72519,26005,83.8137
26005,72519,83.8137
72519,727,83.8137
727,72519,83.8137
72519,108463,83.8137
108463,72519,83.8137
26005,727,83.8137
727,26005,83.8137
26005,108463,83.8137
108463,26005,83.8137
727,108463,83.8137
108463,727,83.8137
75551,24013,237.4627
24013,75551,237.4627
75551,31093,237.4627
31093,75551,237.4627
24013,31093,237.4627
31093,24013,237.4627
56286,115643,118.9390
115643,56286,118.9390
56286,119015,118.9390
119015,56286,118.9390
56286,104378,118.9390
104378,56286,118.9390
56286,59561,118.9390
59561,56286,118.9390
115643,119015,118.9390
119015,115643,118.9390
115643,104378,118.9390
104378,115643,118.9390
115643,59561,118.9390
59561,115643,118.9390
119015,104378,118.9390
104378,119015,118.9390
119015,59561,118.9390
59561,119015,118.9390
104378,59561,118.9390
59561,104378,118.9390
50386,101885,70.9727
101885,50386,70.9727
50386,24890,70.9727
24890,50386,70.9727
101885,24890,70.9727
24890,101885,70.9727
117421,31399,135.8761
31399,117421,135.8761
117421,71002,135.8761
71002,117421,135.8761
117421,119384,135.8761
119384,117421,135.8761
31399,71002,135.8761
71002,31399,135.8761
31399,119384,135.8761
119384,31399,135.8761
71002,119384,135.8761
119384,71002,135.8761
118772,81672,111.5798
81672,118772,111.5798
118772,108812,111.5798
108812,118772,111.5798
118772,76199,111.5798
76199,118772,111.5798
81672,108812,111.5798
108812,81672,111.5798
81672,76199,111.5798
76199,81672,111.5798
108812,76199,111.5798
76199,108812,111.5798
102,17976,213.6453
17976,102,213.6453
102,1218,213.6453
1218,102,213.6453
17976,1218,213.6453
1218,17976,213.6453
36019,117373,17.5994
117373,36019,17.5994
36019,12571,17.5994
12571,36019,17.5994
36019,108808,17.5994
108808,36019,17.5994
117373,12571,17.5994
12571,117373,17.5994
117373,108808,17.5994
108808,117373,17.5994
12571,108808,17.5994
108808,12571,17.5994
70931,45148,166.4809
45148,70931,166.4809
70931,63790,166.4809
63790,70931,166.4809
70931,45687,166.4809
45687,70931,166.4809
70931,88795,166.4809
88795,70931,166.4809
45148,63790,166.4809
63790,45148,166.4809
45148,45687,166.4809
45687,45148,166.4809
45148,88795,166.4809
88795,45148,166.4809
63790,45687,166.4809
45687,63790,166.4809
63790,88795,166.4809
88795,63790,166.4809
45687,88795,166.4809
88795,45687,166.4809
104997,42328,177.1141
42328,104997,177.1141
104997,3366,177.1141
3366,104997,177.1141
104997,45268,177.1141
45268,104997,177.1141
104997,67829,177.1141
67829,104997,177.1141
42328,3366,177.1141
3366,42328,177.1141
42328,45268,177.1141
45268,42328,177.1141
42328,67829,177.1141
67829,42328,177.1141
3366,45268,177.1141
45268,3366,177.1141
3366,67829,177.1141
67829,3366,177.1141
45268,67829,177.1141
67829,45268,177.1141
89927,19900,95.3770
19900,89927,95.3770
89927,3336,95.3770
3336,89927,95.3770
89927,9115,95.3770
9115,89927,95.3770
19900,3336,95.3770
3336,19900,95.3770
19900,9115,95.3770
9115,19900,95.3770
3336,9115,95.3770
9115,3336,95.3770
101396,105292,170.1538
105292,101396,170.1538
101396,19803,170.1538
19803,101396,170.1538
105292,19803,170.1538
19803,105292,170.1538
52382,42808,95.4702
42808,52382,95.4702
52382,109401,95.4702
109401,52382,95.4702
42808,109401,95.4702
109401,42808,95.4702
71593,88716,122.6237
88716,71593,122.6237
71593,43080,122.6237
43080,71593,122.6237
88716,43080,122.6237
43080,88716,122.6237
85153,115397,34.6015
115397,85153,34.6015
85153,20617,34.6015
20617,85153,34.6015
85153,21301,34.6015
21301,85153,34.6015
85153,45502,34.6015
45502,85153,34.6015
115397,20617,34.6015
20617,115397,34.6015
115397,21301,34.6015
21301,115397,34.6015
115397,45502,34.6015
45502,115397,34.6015
20617,21301,34.6015
21301,20617,34.6015
20617,45502,34.6015
45502,20617,34.6015
21301,45502,34.6015
45502,21301,34.6015
77210,28970,34.6875
28970,77210,34.6875
77210,17562,34.6875
17562,77210,34.6875
28970,17562,34.6875
17562,28970,34.6875
119146,72892,139.7984
72892,119146,139.7984
119146,117956,139.7984
117956,119146,139.7984
72892,117956,139.7984
117956,72892,139.7984
113849,107434,127.8684
107434,113849,127.8684
113849,28456,127.8684
28456,113849,127.8684
113849,106,127.8684
106,113849,127.8684
113849,98796,127.8684
98796,113849,127.8684
107434,28456,127.8684
28456,107434,127.8684
107434,106,127.8684
106,107434,127.8684
107434,98796,127.8684
98796,107434,127.8684
28456,106,127.8684
106,28456,127.8684
28456,98796,127.8684
98796,28456,127.8684
106,98796,127.8684
98796,106,127.8684
21426,96744,190.1815
96744,21426,190.1815
21426,73451,190.1815
73451,21426,190.1815
96744,73451,190.1815
73451,96744,190.1815
16556,3330,133.1665
3330,16556,133.1665
16556,115555,133.1665
115555,16556,133.1665
16556,36637,133.1665
36637,16556,133.1665
3330,115555,133.1665
115555,3330,133.1665
3330,36637,133.1665
36637,3330,133.1665
115555,36637,133.1665
36637,115555,133.1665
76968,66683,64.4288
66683,76968,64.4288
76968,49411,64.4288
49411,76968,64.4288
76968,25719,64.4288
25719,76968,64.4288
66683,49411,64.4288
49411,66683,64.4288
66683,25719,64.4288
25719,66683,64.4288
49411,25719,64.4288
25719,49411,64.4288
57727,89100,134.4425
89100,57727,134.4425
57727,51661,134.4425
51661,57727,134.4425
57727,92496,134.4425
92496,57727,134.4425
89100,51661,134.4425
51661,89100,134.4425
89100,92496,134.4425
92496,89100,134.4425
51661,92496,134.4425
92496,51661,134.4425
19042,76133,127.2213
76133,19042,127.2213
19042,18562,127.2213
18562,19042,127.2213
19042,103186,127.2213
103186,19042,127.2213
19042,34272,127.2213
34272,19042,127.2213
76133,18562,127.2213
18562,76133,127.2213
76133,103186,127.2213
103186,76133,127.2213
76133,34272,127.2213
34272,76133,127.2213
18562,103186,127.2213
103186,18562,127.2213
18562,34272,127.2213
34272,18562,127.2213
103186,34272,127.2213
34272,103186,127.2213
4801,9546,147.5917
9546,4801,147.5917
4801,46308,147.5917
46308,4801,147.5917
4801,27093,147.5917
27093,4801,147.5917
9546,46308,147.5917
46308,9546,147.5917
9546,27093,147.5917
27093,9546,147.5917
46308,27093,147.5917
27093,46308,147.5917
64020,52131,98.5007
52131,64020,98.5007
64020,93577,98.5007
93577,64020,98.5007
64020,121493,98.5007
121493,64020,98.5007
52131,93577,98.5007
93577,52131,98.5007
52131,121493,98.5007
121493,52131,98.5007
93577,121493,98.5007
121493,93577,98.5007
26901,120664,20.0503
120664,26901,20.0503
26901,52044,20.0503
52044,26901,20.0503
26901,110274,20.0503
110274,26901,20.0503
26901,80976,20.0503
80976,26901,20.0503
120664,52044,20.0503
52044,120664,20.0503
120664,110274,20.0503
110274,120664,20.0503
120664,80976,20.0503
80976,120664,20.0503
52044,110274,20.0503
110274,52044,20.0503
52044,80976,20.0503
80976,52044,20.0503
110274,80976,20.0503
80976,110274,20.0503
32183,57763,218.9608
57763,32183,218.9608
32183,76160,218.9608
76160,32183,218.9608
32183,42069,218.9608
42069,32183,218.9608
57763,76160,218.9608
76160,57763,218.9608
57763,42069,218.9608
42069,57763,218.9608
76160,42069,218.9608
42069,76160,218.9608
67815,117445,73.0111
117445,67815,73.0111
67815,42323,73.0111
42323,67815,73.0111
117445,42323,73.0111
42323,117445,73.0111
104995,39760,179.1491
39760,104995,179.1491
104995,119187,179.1491
119187,104995,179.1491
39760,119187,179.1491
119187,39760,179.1491
82988,62353,51.5233
62353,82988,51.5233
82988,111244,51.5233
111244,82988,51.5233
82988,119414,51.5233
119414,82988,51.5233
82988,49728,51.5233
49728,82988,51.5233
62353,111244,51.5233
111244,62353,51.5233
62353,119414,51.5233
119414,62353,51.5233
62353,49728,51.5233
49728,62353,51.5233
111244,119414,51.5233
119414,111244,51.5233
111244,49728,51.5233
49728,111244,51.5233
119414,49728,51.5233
49728,119414,51.5233
43961,94753,103.0315
94753,43961,103.0315
43961,105822,103.0315
105822,43961,103.0315
43961,44010,103.0315
44010,43961,103.0315
94753,105822,103.0315
105822,94753,103.0315
94753,44010,103.0315
44010,94753,103.0315
105822,44010,103.0315
44010,105822,103.0315
38493,70983,113.9205
70983,38493,113.9205
38493,61536,113.9205
61536,38493,113.9205
70983,61536,113.9205
61536,70983,113.9205
27825,19980,68.1843
19980,27825,68.1843
27825,5053,68.1843
5053,27825,68.1843
27825,51459,68.1843
51459,27825,68.1843
27825,55725,68.1843
55725,27825,68.1843
19980,5053,68.1843
5053,19980,68.1843
19980,51459,68.1843
51459,19980,68.1843
19980,55725,68.1843
55725,19980,68.1843
5053,51459,68.1843
51459,5053,68.1843
5053,55725,68.1843
55725,5053,68.1843
51459,55725,68.1843
55725,51459,68.1843
71542,56464,183.2313
56464,71542,183.2313
71542,2317,183.2313
2317,71542,183.2313
56464,2317,183.2313
2317,56464,183.2313
110345,70043,113.0389
70043,110345,113.0389
110345,59143,113.0389
59143,110345,113.0389
110345,120730,113.0389
120730,110345,113.0389
110345,50016,113.0389
50016,110345,113.0389
70043,59143,113.0389
59143,70043,113.0389
70043,120730,113.0389
120730,70043,113.0389
70043,50016,113.0389
50016,70043,113.0389
59143,120730,113.0389
120730,59143,113.0389
59143,50016,113.0389
50016,59143,113.0389
120730,50016,113.0389
50016,120730,113.0389
10179,117826,29.4955
117826,10179,29.4955
10179,28307,29.4955
28307,10179,29.4955
10179,82904,29.4955
82904,10179,29.4955
117826,28307,29.4955
28307,117826,29.4955
117826,82904,29.4955
82904,117826,29.4955
28307,82904,29.4955
82904,28307,29.4955
22372,111945,139.1145
111945,22372,139.1145
22372,119563,139.1145
119563,22372,139.1145
22372,44503,139.1145
44503,22372,139.1145
111945,119563,139.1145
119563,111945,139.1145
111945,44503,139.1145
44503,111945,139.1145
119563,44503,139.1145
44503,119563,139.1145
104032,94680,88.9265
94680,104032,88.9265
104032,110645,88.9265
110645,104032,88.9265
94680,110645,88.9265
110645,94680,88.9265
108607,7809,230.6724
7809,108607,230.6724
108607,3806,230.6724
3806,108607,230.6724
108607,118271,230.6724
118271,108607,230.6724
108607,34776,230.6724
34776,108607,230.6724
7809,3806,230.6724
3806,7809,230.6724
7809,118271,230.6724
118271,7809,230.6724
7809,34776,230.6724
34776,7809,230.6724
3806,118271,230.6724
118271,3806,230.6724
3806,34776,230.6724
34776,3806,230.6724
118271,34776,230.6724
34776,118271,230.6724
64486,4136,176.4842
4136,64486,176.4842
64486,102757,176.4842
102757,64486,176.4842
64486,74501,176.4842
74501,64486,176.4842
64486,32995,176.4842
32995,64486,176.4842
4136,102757,176.4842
102757,4136,176.4842
4136,74501,176.4842
74501,4136,176.4842
4136,32995,176.4842
32995,4136,176.4842
102757,74501,176.4842
74501,102757,176.4842
102757,32995,176.4842
32995,102757,176.4842
74501,32995,176.4842
32995,74501,176.4842
39263,110246,52.1668
110246,39263,52.1668
39263,88452,52.1668
88452,39263,52.1668
39263,37828,52.1668
37828,39263,52.1668
39263,37541,52.1668
37541,39263,52.1668
110246,88452,52.1668
88452,110246,52.1668
110246,37828,52.1668
37828,110246,52.1668
110246,37541,52.1668
37541,110246,52.1668
88452,37828,52.1668
37828,88452,52.1668
88452,37541,52.1668
37541,88452,52.1668
37828,37541,52.1668
37541,37828,52.1668
119039,78956,170.6957
78956,119039,170.6957
119039,41771,170.6957
41771,119039,170.6957
119039,73132,170.6957
73132,119039,170.6957
78956,41771,170.6957
41771,78956,170.6957
78956,73132,170.6957
73132,78956,170.6957
41771,73132,170.6957
73132,41771,170.6957
36038,121634,58.5000
121634,36038,58.5000
36038,69306,58.5000
69306,36038,58.5000
36038,77436,58.5000
77436,36038,58.5000
36038,6175,58.5000
6175,36038,58.5000
121634,69306,58.5000
69306,121634,58.5000
121634,77436,58.5000
77436,121634,58.5000
121634,6175,58.5000
6175,121634,58.5000
69306,77436,58.5000
77436,69306,58.5000
69306,6175,58.5000
6175,69306,58.5000
77436,6175,58.5000
6175,77436,58.5000
51886,115316,60.0406
115316,51886,60.0406
51886,19041,60.0406
19041,51886,60.0406
115316,19041,60.0406
19041,115316,60.0406
73564,86751,91.1888
86751,73564,91.1888
73564,99612,91.1888
99612,73564,91.1888
73564,67653,91.1888
67653,73564,91.1888
86751,99612,91.1888
99612,86751,91.1888
86751,67653,91.1888
67653,86751,91.1888
99612,67653,91.1888
67653,99612,91.1888
50974,74938,146.8278
74938,50974,146.8278
50974,47069,146.8278
47069,50974,146.8278
50974,106989,146.8278
106989,50974,146.8278
74938,47069,146.8278
47069,74938,146.8278
74938,106989,146.8278
106989,74938,146.8278
47069,106989,146.8278
106989,47069,146.8278
29126,53534,81.3508
53534,29126,81.3508
29126,100799,81.3508
100799,29126,81.3508
53534,100799,81.3508
100799,53534,81.3508
119552,53147,171.4645
53147,119552,171.4645
119552,81909,171.4645
81909,119552,171.4645
53147,81909,171.4645
81909,53147,171.4645
97548,28024,147.4558
28024,97548,147.4558
97548,100303,147.4558
100303,97548,147.4558
97548,41833,147.4558
41833,97548,147.4558
97548,52603,147.4558
52603,97548,147.4558
28024,100303,147.4558
100303,28024,147.4558
28024,41833,147.4558
41833,28024,147.4558
28024,52603,147.4558
52603,28024,147.4558
100303,41833,147.4558
41833,100303,147.4558
100303,52603,147.4558
52603,100303,147.4558
41833,52603,147.4558
52603,41833,147.4558
81563,89908,18.7291
89908,81563,18.7291
81563,76923,18.7291
76923,81563,18.7291
89908,76923,18.7291
76923,89908,18.7291
32942,121678,210.8907
121678,32942,210.8907
32942,100411,210.8907
100411,32942,210.8907
121678,100411,210.8907
100411,121678,210.8907
115432,21179,107.1859
21179,115432,107.1859
115432,113603,107.1859
113603,115432,107.1859
115432,49271,107.1859
49271,115432,107.1859
21179,113603,107.1859
113603,21179,107.1859
21179,49271,107.1859
49271,21179,107.1859
113603,49271,107.1859
49271,113603,107.1859
55487,9889,139.0918
9889,55487,139.0918
55487,49154,139.0918
49154,55487,139.0918
55487,91869,139.0918
91869,55487,139.0918
55487,35555,139.0918
35555,55487,139.0918
9889,49154,139.0918
49154,9889,139.0918
9889,91869,139.0918
91869,9889,139.0918
9889,35555,139.0918
35555,9889,139.0918
49154,91869,139.0918
91869,49154,139.0918
49154,35555,139.0918
35555,49154,139.0918
91869,35555,139.0918
35555,91869,139.0918
888,99106,30.9396
99106,888,30.9396
888,2466,30.9396
2466,888,30.9396
888,54200,30.9396
54200,888,30.9396
99106,2466,30.9396
2466,99106,30.9396
99106,54200,30.9396
54200,99106,30.9396
2466,54200,30.9396
54200,2466,30.9396
110313,122226,23.9654
122226,110313,23.9654
110313,114727,23.9654
114727,110313,23.9654
122226,114727,23.9654
114727,122226,23.9654
46984,69292,160.7540
69292,46984,160.7540
46984,79808,160.7540
79808,46984,160.7540
46984,91333,160.7540
91333,46984,160.7540
46984,64159,160.7540
64159,46984,160.7540
69292,79808,160.7540
79808,69292,160.7540
69292,91333,160.7540
91333,69292,160.7540
69292,64159,160.7540
64159,69292,160.7540
79808,91333,160.7540
91333,79808,160.7540
79808,64159,160.7540
64159,79808,160.7540
91333,64159,160.7540
64159,91333,160.7540
65938,63771,133.6313
63771,65938,133.6313
65938,76416,133.6313
76416,65938,133.6313
63771,76416,133.6313
76416,63771,133.6313
23039,74642,101.5180
74642,23039,101.5180
23039,114539,101.5180
114539,23039,101.5180
23039,83828,101.5180
83828,23039,101.5180
74642,114539,101.5180
114539,74642,101.5180
74642,83828,101.5180
83828,74642,101.5180
114539,83828,101.5180
83828,114539,101.5180
92207,1553,125.5297
1553,92207,125.5297
92207,120260,125.5297
120260,92207,125.5297
92207,35016,125.5297
35016,92207,125.5297
1553,120260,125.5297
120260,1553,125.5297
1553,35016,125.5297
35016,1553,125.5297
