source,target,penalty
89007,89911,73.3633
89911,89007,73.3633
89007,6028,73.3633
6028,89007,73.3633
89007,115675,73.3633
115675,89007,73.3633
89911,6028,73.3633
6028,89911,73.3633
89911,115675,73.3633
115675,89911,73.3633
6028,115675,73.3633
115675,6028,73.3633
46181,104841,72.4636
104841,46181,72.4636
46181,114368,72.4636
114368,46181,72.4636
104841,114368,72.4636
114368,104841,72.4636
6924,35807,392.8872
35807,6924,392.8872
6924,93201,392.8872
93201,6924,392.8872
6924,56704,392.8872
56704,6924,392.8872
6924,81465,392.8872
81465,6924,392.8872
35807,93201,392.8872
93201,35807,392.8872
35807,56704,392.8872
56704,35807,392.8872
35807,81465,392.8872
81465,35807,392.8872
93201,56704,392.8872
56704,93201,392.8872
93201,81465,392.8872
81465,93201,392.8872
56704,81465,392.8872
81465,56704,392.8872
79367,24429,147.6831
24429,79367,147.6831
79367,39110,147.6831
39110,79367,147.6831
79367,94639,147.6831
94639,79367,147.6831
24429,39110,147.6831
39110,24429,147.6831
24429,94639,147.6831
94639,24429,147.6831
39110,94639,147.6831
94639,39110,147.6831
43885,51898,67.2481
51898,43885,67.2481
43885,74106,67.2481
74106,43885,67.2481
43885,70339,67.2481
70339,43885,67.2481
51898,74106,67.2481
74106,51898,67.2481
51898,70339,67.2481
70339,51898,67.2481
74106,70339,67.2481
70339,74106,67.2481
101948,54285,192.7006
54285,101948,192.7006
101948,103654,192.7006
103654,101948,192.7006
101948,72692,192.7006
72692,101948,192.7006
101948,40757,192.7006
40757,101948,192.7006
54285,103654,192.7006
103654,54285,192.7006
54285,72692,192.7006
72692,54285,192.7006
54285,40757,192.7006
40757,54285,192.7006
103654,72692,192.7006
72692,103654,192.7006
103654,40757,192.7006
40757,103654,192.7006
72692,40757,192.7006
40757,72692,192.7006
7085,96022,148.7368
96022,7085,148.7368
7085,63694,148.7368
63694,7085,148.7368
7085,26004,148.7368
26004,7085,148.7368
96022,63694,148.7368
63694,96022,148.7368
96022,26004,148.7368
26004,96022,148.7368
63694,26004,148.7368
26004,63694,148.7368
55195,50114,169.3027
50114,55195,169.3027
55195,84167,169.3027
84167,55195,169.3027
55195,29653,169.3027
29653,55195,169.3027
50114,84167,169.3027
84167,50114,169.3027
50114,29653,169.3027
29653,50114,169.3027
84167,29653,169.3027
29653,84167,169.3027
21484,98533,35.2111
98533,21484,35.2111
21484,102215,35.2111
102215,21484,35.2111
98533,102215,35.2111
102215,98533,35.2111
98450,89209,142.9803
89209,98450,142.9803
98450,100831,142.9803
100831,98450,142.9803
98450,70827,142.9803
70827,98450,142.9803
89209,100831,142.9803
100831,89209,142.9803
89209,70827,142.9803
70827,89209,142.9803
100831,70827,142.9803
70827,100831,142.9803
47716,52180,89.7022
52180,47716,89.7022
47716,3158,89.7022
3158,47716,89.7022
47716,12954,89.7022
12954,47716,89.7022
47716,56241,89.7022
56241,47716,89.7022
52180,3158,89.7022
3158,52180,89.7022
52180,12954,89.7022
12954,52180,89.7022
52180,56241,89.7022
56241,52180,89.7022
3158,12954,89.7022
12954,3158,89.7022
3158,56241,89.7022
56241,3158,89.7022
12954,56241,89.7022
56241,12954,89.7022
41693,108173,112.9331
108173,41693,112.9331
41693,56650,112.9331
56650,41693,112.9331
108173,56650,112.9331
56650,108173,112.9331
29133,56782,160.4291
56782,29133,160.4291
29133,69368,160.4291
69368,29133,160.4291
56782,69368,160.4291
69368,56782,160.4291
70711,38403,155.2599
38403,70711,155.2599
70711,119890,155.2599
119890,70711,155.2599
70711,63703,155.2599
63703,70711,155.2599
38403,119890,155.2599
119890,38403,155.2599
38403,63703,155.2599
63703,38403,155.2599
119890,63703,155.2599
63703,119890,155.2599
34514,111032,251.7860
111032,34514,251.7860
34514,81466,251.7860
81466,34514,251.7860
34514,61774,251.7860
61774,34514,251.7860
111032,81466,251.7860
81466,111032,251.7860
111032,61774,251.7860
61774,111032,251.7860
81466,61774,251.7860
61774,81466,251.7860
104339,110671,200.5101
110671,104339,200.5101
104339,65508,200.5101
65508,104339,200.5101
110671,65508,200.5101
65508,110671,200.5101
50452,108951,126.3804
108951,50452,126.3804
50452,116474,126.3804
116474,50452,126.3804
50452,59496,126.3804
59496,50452,126.3804
108951,116474,126.3804
116474,108951,126.3804
108951,59496,126.3804
59496,108951,126.3804
116474,59496,126.3804
59496,116474,126.3804
108124,10000,21.5829
10000,108124,21.5829
108124,15331,21.5829
15331,108124,21.5829
10000,15331,21.5829
15331,10000,21.5829
59567,46953,154.5715
46953,59567,154.5715
59567,107139,154.5715
107139,59567,154.5715
46953,107139,154.5715
107139,46953,154.5715
84717,8118,63.8063
8118,84717,63.8063
84717,94680,63.8063
94680,84717,63.8063
84717,102017,63.8063
102017,84717,63.8063
8118,94680,63.8063
94680,8118,63.8063
8118,102017,63.8063
102017,8118,63.8063
94680,102017,63.8063
102017,94680,63.8063
43010,33810,141.0799
33810,43010,141.0799
43010,74855,141.0799
74855,43010,141.0799
43010,41240,141.0799
41240,43010,141.0799
43010,86945,141.0799
86945,43010,141.0799
33810,74855,141.0799
74855,33810,141.0799
33810,41240,141.0799
41240,33810,141.0799
33810,86945,141.0799
86945,33810,141.0799
74855,41240,141.0799
41240,74855,141.0799
74855,86945,141.0799
86945,74855,141.0799
41240,86945,141.0799
86945,41240,141.0799
101757,48371,258.1784
48371,101757,258.1784
101757,14976,258.1784
14976,101757,258.1784
48371,14976,258.1784
14976,48371,258.1784
103784,28082,76.5356
28082,103784,76.5356
103784,34914,76.5356
34914,103784,76.5356
103784,3960,76.5356
3960,103784,76.5356
103784,18815,76.5356
18815,103784,76.5356
28082,34914,76.5356
34914,28082,76.5356
28082,3960,76.5356
3960,28082,76.5356
28082,18815,76.5356
18815,28082,76.5356
34914,3960,76.5356
3960,34914,76.5356
34914,18815,76.5356
18815,34914,76.5356
3960,18815,76.5356
18815,3960,76.5356
99945,33129,198.7327
33129,99945,198.7327
99945,87732,198.7327
87732,99945,198.7327
99945,73026,198.7327
73026,99945,198.7327
99945,57752,198.7327
57752,99945,198.7327
33129,87732,198.7327
87732,33129,198.7327
33129,73026,198.7327
73026,33129,198.7327
33129,57752,198.7327
57752,33129,198.7327
87732,73026,198.7327
73026,87732,198.7327
87732,57752,198.7327
57752,87732,198.7327
73026,57752,198.7327
57752,73026,198.7327
12995,99279,53.6714
99279,12995,53.6714
12995,75698,53.6714
75698,12995,53.6714
99279,75698,53.6714
75698,99279,53.6714
44383,3415,51.1556
3415,44383,51.1556
44383,42683,51.1556
42683,44383,51.1556
3415,42683,51.1556
42683,3415,51.1556
36810,5511,30.9271
5511,36810,30.9271
36810,88933,30.9271
88933,36810,30.9271
5511,88933,30.9271
88933,5511,30.9271
10479,32738,69.0329
32738,10479,69.0329
10479,13664,69.0329
13664,10479,69.0329
32738,13664,69.0329
13664,32738,69.0329
120266,115377,126.8137
115377,120266,126.8137
120266,91174,126.8137
91174,120266,126.8137
120266,55309,126.8137
55309,120266,126.8137
120266,42352,126.8137
42352,120266,126.8137
115377,91174,126.8137
91174,115377,126.8137
115377,55309,126.8137
55309,115377,126.8137
115377,42352,126.8137
42352,115377,126.8137
91174,55309,126.8137
55309,91174,126.8137
91174,42352,126.8137
42352,91174,126.8137
55309,42352,126.8137
42352,55309,126.8137
83716,36920,33.5692
36920,83716,33.5692
83716,100027,33.5692
100027,83716,33.5692
36920,100027,33.5692
100027,36920,33.5692
49087,53288,186.2352
53288,49087,186.2352
49087,106683,186.2352
106683,49087,186.2352
49087,64271,186.2352
64271,49087,186.2352
49087,34689,186.2352
34689,49087,186.2352
53288,106683,186.2352
106683,53288,186.2352
53288,64271,186.2352
64271,53288,186.2352
53288,34689,186.2352
34689,53288,186.2352
106683,64271,186.2352
64271,106683,186.2352
106683,34689,186.2352
34689,106683,186.2352
64271,34689,186.2352
34689,64271,186.2352
115535,119989,212.1283
119989,115535,212.1283
115535,120341,212.1283
120341,115535,212.1283
115535,55515,212.1283
55515,115535,212.1283
119989,120341,212.1283
120341,119989,212.1283
119989,55515,212.1283
55515,119989,212.1283
120341,55515,212.1283
55515,120341,212.1283
62787,118001,154.0013
118001,62787,154.0013
62787,61154,154.0013
61154,62787,154.0013
62787,17396,154.0013
17396,62787,154.0013
118001,61154,154.0013
61154,118001,154.0013
118001,17396,154.0013
17396,118001,154.0013
61154,17396,154.0013
17396,61154,154.0013
76852,43870,53.2424
43870,76852,53.2424
76852,23368,53.2424
23368,76852,53.2424
76852,7847,53.2424
7847,76852,53.2424
43870,23368,53.2424
23368,43870,53.2424
43870,7847,53.2424
7847,43870,53.2424
23368,7847,53.2424
7847,23368,53.2424
12377,92382,149.3110
92382,12377,149.3110
12377,1916,149.3110
1916,12377,149.3110
12377,21418,149.3110
21418,12377,149.3110
12377,91756,149.3110
91756,12377,149.3110
92382,1916,149.3110
1916,92382,149.3110
92382,21418,149.3110
21418,92382,149.3110
92382,91756,149.3110
91756,92382,149.3110
1916,21418,149.3110
21418,1916,149.3110
1916,91756,149.3110
91756,1916,149.3110
21418,91756,149.3110
91756,21418,149.3110
46874,12642,124.5252
12642,46874,124.5252
46874,63295,124.5252
63295,46874,124.5252
46874,41963,124.5252
41963,46874,124.5252
12642,63295,124.5252
63295,12642,124.5252
12642,41963,124.5252
41963,12642,124.5252
63295,41963,124.5252
41963,63295,124.5252
1149,54410,122.2819
54410,1149,122.2819
1149,6477,122.2819
6477,1149,122.2819
1149,35574,122.2819
35574,1149,122.2819
1149,56251,122.2819
56251,1149,122.2819
54410,6477,122.2819
6477,54410,122.2819
54410,35574,122.2819
35574,54410,122.2819
54410,56251,122.2819
