source,target,cost
18535,18017,0.0000
43401,1976,0.0000
43401,14619,0.0000
43401,14620,0.0000
43401,14621,0.0000
43401,14624,0.0000
43401,14625,0.0000
82716,16147,0.0000
82716,34069,0.0000
82716,18040,0.0000
82716,82586,0.0000
95987,3497,0.0000
95987,37361,0.0000
95987,42676,0.0000
95987,41243,0.0000
95987,90379,0.0000
108021,50066,0.0000
108021,781,0.0000
108021,10160,0.0000
108021,26690,0.0000
108021,1077,0.0000
108021,15186,0.0000
108021,1078,0.0000
1902,1440,0.0000
1902,98318,0.0000
1902,1445,0.0000
18316,18012,0.0000
18316,47533,0.0000
18316,29951,0.0000
18316,49114,0.0000
18316,80790,0.0000
104885,24904,0.0000
104885,4337,0.0000
104885,23697,0.0000
104885,46933,0.0000
104885,85811,0.0000
82706,91580,0.0000
82706,15929,0.0000
82706,82585,0.0000
82706,82614,0.0000
80799,78083,0.0000
80799,80791,0.0000
80799,23275,0.0000
80799,23329,0.0000
80799,23331,0.0000
80799,23666,0.0000
30698,5486,0.0000
30698,25722,0.0000
30698,15428,0.0000
30698,2200,0.0000
30698,28426,0.0000
77868,75292,0.0000
77868,75304,0.0000
77868,119247,0.0000
77868,80924,0.0000
77868,83768,0.0000
77868,75314,0.0000
114729,83569,0.0000
114729,28433,0.0000
114729,17507,0.0000
114729,17502,0.0000
82704,82619,0.0000
82704,16340,0.0000
82704,82620,0.0000
82704,35055,0.0000
82704,35884,0.0000
82704,35899,0.0000
82704,82622,0.0000
29418,14827,0.0000
40551,282,0.0000
40551,290,0.0000
40551,841,0.0000
40551,34043,0.0000
40551,887,0.0000
80891,26206,0.0000
80891,23366,0.0000
80891,13046,0.0000
80891,114671,0.0000
80891,80771,0.0000
80892,98322,0.0000
80892,113476,0.0000
80892,28489,0.0000
80892,80786,0.0000
80895,80792,0.0000
80895,80794,0.0000
80895,80795,0.0000
80895,87798,0.0000
80895,80873,0.0000
80895,80916,0.0000
82718,95550,0.0000
82718,82591,0.0000
82718,82612,0.0000
82718,78183,0.0000
1313,298,0.0000
1313,22502,0.0000
1313,55383,0.0000
1313,51827,0.0000
1313,795,0.0000
1313,5876,0.0000
1313,22503,0.0000
80881,80782,0.0000
80881,80784,0.0000
80881,13755,0.0000
80881,75175,0.0000
80882,80917,0.0000
80882,80919,0.0000
80882,30477,0.0000
80882,80920,0.0000
80882,42669,0.0000
80882,80922,0.0000
80882,49500,0.0000
80882,30516,0.0000
80900,80772,0.0000
80900,80781,0.0000
80900,110158,0.0000
80900,110179,0.0000
80900,40035,0.0000
80900,40036,0.0000
80913,26867,0.0000
80913,7751,0.0000
55120,50000,0.0000
55120,50357,0.0000
76282,52964,0.0000
76282,557,0.0000
76282,74588,0.0000
76282,75018,0.0000
76282,75020,0.0000
76282,75028,0.0000
76282,774,0.0000
76282,75941,0.0000
82714,23341,0.0000
82714,82597,0.0000
82714,82598,0.0000
82714,82599,0.0000
82714,82601,0.0000
82714,82605,0.0000
82714,52874,0.0000
82714,80885,0.0000
38261,34200,0.0000
38261,5368,0.0000
38261,11303,0.0000
38261,11325,0.0000
38261,34204,0.0000
38261,11326,0.0000
38261,9629,0.0000
38261,30019,0.0000
74570,5702,0.0000
74570,4399,0.0000
74570,74667,0.0000
74570,5675,0.0000
74570,104687,0.0000
39114,25534,0.0000
39114,35028,0.0000
39114,55380,0.0000
39114,35077,0.0000
74562,45934,0.0000
74562,2620,0.0000
74562,97073,0.0000
74562,41517,0.0000
113824,112493,0.0000
32445,33896,0.0000
32445,33899,0.0000
32445,33900,0.0000
32445,33901,0.0000
32445,33970,0.0000
32445,33971,0.0000
32445,33972,0.0000
32445,86089,0.0000
32445,33895,0.0000
43985,8603,0.0000
43985,12922,0.0000
43985,74530,0.0000
52974,50925,0.0000
52974,52453,0.0000
52974,30058,0.0000
52974,29390,0.0000
120343,32,0.0000
120343,74736,0.0000
120343,78243,0.0000
120343,43657,0.0000
120343,4562,0.0000
120343,33,0.0000
38991,14042,0.0000
38991,38592,0.0000
38991,43032,0.0000
38991,80636,0.0000
38991,118170,0.0000
43970,116387,0.0000
43970,14262,0.0000
43970,27835,0.0000
43970,14282,0.0000
43970,14623,0.0000
14980,14263,0.0000
14980,14404,0.0000
14980,113320,0.0000
14980,26949,0.0000
14980,15230,0.0000
14980,44112,0.0000
38202,80642,0.0000
38202,112493,0.0000
38202,20943,0.0000
38202,52945,0.0000
83776,83586,0.0000
83776,83579,0.0000
83776,85833,0.0000
83776,83533,0.0000
85288,85384,0.0000
85288,85383,0.0000
85288,93878,0.0000
85288,85385,0.0000
85288,98640,0.0000
85288,93876,0.0000
31839,31636,0.0000
31839,16796,0.0000
31839,37824,0.0000
31839,31689,0.0000
6040,74512,0.0000
6040,6049,0.0000
6040,23936,0.0000
6040,17348,0.0000
3842,114974,0.0000
3842,37595,0.0000
3842,40411,0.0000
46461,8450,0.0000
46461,35801,0.0000
46461,22470,0.0000
46461,38969,0.0000
46461,25302,0.0000
53127,3569,0.0000
53127,50033,0.0000
53127,25707,0.0000
53127,50034,0.0000
53127,97006,0.0000
53127,25455,0.0000
108300,94530,0.0000
108300,90837,0.0000
108300,23266,0.0000
108300,90569,0.0000
17408,81189,0.0000
82720,89106,0.0000
82720,114672,0.0000
82720,114673,0.0000
82720,35750,0.0000
82720,41194,0.0000
86482,16990,0.0000
86482,85771,0.0000
86482,85964,0.0000
86482,109052,0.0000
3780,116541,0.0000
41289,4673,0.0000
41289,108543,0.0000
43969,95943,0.0000
43969,5192,0.0000
43969,8494,0.0000
43969,14616,0.0000
43969,14629,0.0000
43969,14633,0.0000
112595,86425,0.0000
112595,112485,0.0000
112595,112501,0.0000
112595,88572,0.0000
112595,75282,0.0000
438,77787,0.0000
438,133,0.0000
438,134,0.0000
438,135,0.0000
438,136,0.0000
5403,4486,0.0000
5403,22589,0.0000
5403,4550,0.0000
16845,3453,0.0000
16845,15563,0.0000
16845,46147,0.0000
16845,74828,0.0000
29360,13045,0.0000
29360,28469,0.0000
29360,28425,0.0000
29360,28470,0.0000
29360,93488,0.0000
40316,119820,0.0000
40316,119816,0.0000
40316,81295,0.0000
43405,2920,0.0000
43405,91707,0.0000
43405,54367,0.0000
43405,95481,0.0000
52777,94530,0.0000
52777,49370,0.0000
54324,12945,0.0000
54324,50071,0.0000
54324,76296,0.0000
54324,93830,0.0000
54324,49876,0.0000
54324,50354,0.0000
117195,110015,0.0000
117195,7856,0.0000
117195,38528,0.0000
117195,43796,0.0000
117195,110948,0.0000
117195,1953,0.0000
117195,2014,0.0000
31986,37117,0.0000
31986,38915,0.0000
31986,27949,0.0000
31986,14254,0.0000
7960,8009,0.0000
7960,105979,0.0000
40087,40237,0.0000
40087,12963,0.0000
40087,40220,0.0000
40087,13085,0.0000
40087,40238,0.0000
40087,40239,0.0000
40087,88212,0.0000
40314,88336,0.0000
40314,12931,0.0000
40314,40236,0.0000
53116,30200,0.0000
53116,52909,0.0000
53116,49297,0.0000
53116,53724,0.0000
53116,2645,0.0000
53116,52212,0.0000
7436,23146,0.0000
7436,7483,0.0000
7436,45534,0.0000
7436,23699,0.0000
7436,7486,0.0000
7436,7608,0.0000
7436,7630,0.0000
29419,16420,0.0000
29419,8153,0.0000
29419,6726,0.0000
29419,8256,0.0000
29419,28361,0.0000
75807,83752,0.0000
75807,85705,0.0000
75807,75811,0.0000
75807,86227,0.0000
75807,74620,0.0000
108879,88970,0.0000
108879,31202,0.0000
108879,46198,0.0000
108879,38359,0.0000
108879,52844,0.0000
108879,52851,0.0000
111863,7554,0.0000
111863,9837,0.0000
111863,23685,0.0000
111863,92936,0.0000
111863,92939,0.0000
5409,83709,0.0000
5409,4585,0.0000
5409,15341,0.0000
5409,1971,0.0000
25063,512,0.0000
25063,10880,0.0000
25063,23787,0.0000
25063,29975,0.0000
25063,80609,0.0000
31959,7927,0.0000
31959,85900,0.0000
31959,85915,0.0000
31959,3500,0.0000
31959,43165,0.0000
31959,17663,0.0000
32002,7974,0.0000
32002,38655,0.0000
32002,4764,0.0000
32002,23907,0.0000
32412,3724,0.0000
32412,88510,0.0000
32412,32738,0.0000
32412,42191,0.0000
32412,555,0.0000
32412,30028,0.0000
32412,86162,0.0000
32417,53888,0.0000
32417,108624,0.0000
32417,55236,0.0000
32417,32744,0.0000
32417,32747,0.0000
45576,75032,0.0000
45576,43490,0.0000
45576,43487,0.0000
45576,43488,0.0000
45576,43489,0.0000
74475,83341,0.0000
74475,48917,0.0000
74475,75422,0.0000
74475,9086,0.0000
74475,24509,0.0000
74475,28199,0.0000
74475,50924,0.0000
111865,77787,0.0000
111865,133,0.0000
111865,134,0.0000
111865,135,0.0000
111865,136,0.0000
119916,46651,0.0000
119916,16788,0.0000
119916,54225,0.0000
5408,4806,0.0000
5408,31728,0.0000
5408,81297,0.0000
5408,31729,0.0000
21500,3565,0.0000
21500,13069,0.0000
21500,3571,0.0000
21500,13453,0.0000
21500,3559,0.0000
21500,9407,0.0000
21500,49551,0.0000
21500,18059,0.0000
7809,7529,0.0000
7809,7567,0.0000
7809,81678,0.0000
7809,46800,0.0000
7809,83008,0.0000
7809,40105,0.0000
7809,10510,0.0000
26405,77697,0.0000
26405,26386,0.0000
26405,26387,0.0000
26405,26390,0.0000
26405,26394,0.0000
26405,26454,0.0000
26405,26456,0.0000
41655,41506,0.0000
41655,41503,0.0000
41655,42945,0.0000
41655,41499,0.0000
41655,41505,0.0000
105263,41865,0.0000
105263,113993,0.0000
105263,105905,0.0000
105263,41982,0.0000
105263,12903,0.0000
105264,15244,0.0000
105264,97651,0.0000
105264,91601,0.0000
105264,91602,0.0000
105264,91697,0.0000
105264,47478,0.0000
105264,105908,0.0000
119518,91605,0.0000
119518,23062,0.0000
119518,25421,0.0000
119518,119555,0.0000
119518,120159,0.0000
119518,14822,0.0000
1903,74725,0.0000
1903,871,0.0000
1903,902,0.0000
1903,903,0.0000
1903,83553,0.0000
1903,74803,0.0000
16740,8470,0.0000
16740,42078,0.0000
16740,41881,0.0000
16740,42075,0.0000
16740,80959,0.0000
16740,6001,0.0000
16740,6030,0.0000
18388,17484,0.0000
18388,16174,0.0000
18388,88401,0.0000
18388,17943,0.0000
87524,40172,0.0000
87524,18715,0.0000
87524,40350,0.0000
87524,85945,0.0000
87524,92434,0.0000
104871,12900,0.0000
104871,1601,0.0000
104871,53779,0.0000
104871,12969,0.0000
104871,55501,0.0000
104871,96356,0.0000
104871,96358,0.0000
105191,98196,0.0000
105191,107343,0.0000
105191,6845,0.0000
105191,95487,0.0000
105191,35518,0.0000
105191,23956,0.0000
111869,7343,0.0000
111869,94674,0.0000
111869,17117,0.0000
111869,85677,0.0000
111869,94687,0.0000
111869,111231,0.0000
111925,2626,0.0000
111925,111265,0.0000
111925,111266,0.0000
1511,22634,0.0000
7880,26095,0.0000
7880,22890,0.0000
7880,7756,0.0000
7880,29918,0.0000
7880,7972,0.0000
7880,30397,0.0000
15251,8603,0.0000
15251,29952,0.0000
15251,74530,0.0000
15251,81854,0.0000
31030,10172,0.0000
31030,28515,0.0000
31030,117070,0.0000
31030,101121,0.0000
31030,89333,0.0000
31030,101122,0.0000
31030,77652,0.0000
31030,1906,0.0000
31030,1934,0.0000
31030,1983,0.0000
31030,1985,0.0000
31994,48719,0.0000
31994,49028,0.0000
46216,8336,0.0000
46216,48851,0.0000
46216,98361,0.0000
46216,48852,0.0000
46216,15609,0.0000
46216,8775,0.0000
74258,38968,0.0000
74258,93356,0.0000
74258,39004,0.0000
74258,74205,0.0000
105262,97652,0.0000
105262,23169,0.0000
105262,78078,0.0000
105262,7261,0.0000
108411,7323,0.0000
108411,589,0.0000
108411,36208,0.0000
108411,83649,0.0000
108411,35170,0.0000
108411,83645,0.0000
109059,31322,0.0000
109059,13096,0.0000
109059,54628,0.0000
109059,44725,0.0000
109765,15225,0.0000
109765,29406,0.0000
109765,4107,0.0000
109765,90596,0.0000
109765,86076,0.0000
109765,86631,0.0000
109765,86895,0.0000
113556,105316,0.0000
113556,39793,0.0000
113556,112529,0.0000
113556,40471,0.0000
113556,40470,0.0000
765,8603,0.0000
765,12922,0.0000
765,29952,0.0000
2131,89567,0.0000
2131,5377,0.0000
2131,98439,0.0000
2131,10876,0.0000
2131,47720,0.0000
7212,15398,0.0000
7212,15368,0.0000
7212,24096,0.0000
7212,24097,0.0000
7212,4866,0.0000
7212,1127,0.0000
7212,7098,0.0000
22887,30022,0.0000
22887,28002,0.0000
22887,22748,0.0000
22887,22749,0.0000
87405,32,0.0000
87405,35175,0.0000
87405,4562,0.0000
105261,24331,0.0000
753,1002,0.0000
753,31997,0.0000
753,85970,0.0000
753,15472,0.0000
753,788,0.0000
920,35646,0.0000
920,758,0.0000
920,30491,0.0000
920,770,0.0000
920,30010,0.0000
920,41229,0.0000
920,14035,0.0000
8741,1972,0.0000
8741,13066,0.0000
8741,24611,0.0000
8741,8576,0.0000
8741,98232,0.0000
8741,8742,0.0000
18145,41676,0.0000
18145,47094,0.0000
18145,41516,0.0000
18145,90544,0.0000
18145,42087,0.0000
31953,7925,0.0000
31953,31306,0.0000
31953,9185,0.0000
32367,17487,0.0000
32367,93464,0.0000
32367,23098,0.0000
32367,17512,0.0000
32367,23428,0.0000
32367,32167,0.0000
40124,114960,0.0000
40124,40399,0.0000
40124,114974,0.0000
40124,40411,0.0000
40124,91685,0.0000
77917,3903,0.0000
77917,31212,0.0000
77917,78428,0.0000
83481,83569,0.0000
83481,90318,0.0000
83481,46957,0.0000
85283,35473,0.0000
85283,83515,0.0000
85283,93227,0.0000
86571,89324,0.0000
86571,91377,0.0000
86571,91378,0.0000
86571,91375,0.0000
86571,9878,0.0000
86571,91376,0.0000
104720,39939,0.0000
104720,92077,0.0000
104720,39940,0.0000
104720,98238,0.0000
104720,91671,0.0000
104720,91672,0.0000
104720,91673,0.0000
104720,92061,0.0000
104720,92074,0.0000
104720,92075,0.0000
104720,92076,0.0000
104824,92474,0.0000
104824,93035,0.0000
104824,39490,0.0000
104824,93553,0.0000
104824,93554,0.0000
104824,94160,0.0000
104824,28054,0.0000
7205,108905,0.0000
7205,7215,0.0000
7205,75976,0.0000
7205,108911,0.0000
7205,113263,0.0000
7205,113265,0.0000
7205,26480,0.0000
16931,15327,0.0000
16931,16840,0.0000
16931,2562,0.0000
16931,15332,0.0000
16931,91708,0.0000
17969,119362,0.0000
17969,8585,0.0000
17969,40401,0.0000
31936,16421,0.0000
31936,31691,0.0000
31936,31694,0.0000
31936,86103,0.0000
31936,82505,0.0000
31936,31700,0.0000
33915,33906,0.0000
33915,10496,0.0000
33915,23724,0.0000
33915,35333,0.0000
33915,33907,0.0000
43964,17965,0.0000
43964,111672,0.0000
43964,4550,0.0000
43977,14370,0.0000
43977,74206,0.0000
43977,25948,0.0000
43977,14464,0.0000
86340,15570,0.0000
86340,22670,0.0000
86340,85966,0.0000
86340,85967,0.0000
86340,85969,0.0000
96455,560,0.0000
96455,93070,0.0000
96455,25545,0.0000
96455,575,0.0000
96455,111929,0.0000
96455,51882,0.0000
107091,48152,0.0000
107091,8623,0.0000
107091,35588,0.0000
107091,95661,0.0000
108108,40032,0.0000
108108,90348,0.0000
108108,23531,0.0000
108108,15907,0.0000
108108,40033,0.0000
108108,90349,0.0000
108570,53888,0.0000
108570,108624,0.0000
108570,55236,0.0000
108570,108641,0.0000
108570,53657,0.0000
108570,16223,0.0000
113557,75191,0.0000
113557,75798,0.0000
113557,45846,0.0000
113557,89573,0.0000
113557,26861,0.0000
7206,37131,0.0000
7206,1128,0.0000
7206,120094,0.0000
7206,7216,0.0000
7206,22564,0.0000
7206,22567,0.0000
7206,86337,0.0000
7206,1129,0.0000
7207,95282,0.0000
7207,46912,0.0000
7207,7217,0.0000
7207,95378,0.0000
7207,46911,0.0000
7208,15653,0.0000
7208,74753,0.0000
7208,16661,0.0000
7208,1126,0.0000
7208,4536,0.0000
7208,30492,0.0000
7208,30011,0.0000
7208,37596,0.0000
7209,35207,0.0000
7209,22583,0.0000
7209,35208,0.0000
7209,7219,0.0000
7209,22562,0.0000
7209,22563,0.0000
7209,55102,0.0000
7210,42251,0.0000
7210,7220,0.0000
7210,22579,0.0000
7210,119413,0.0000
7211,4879,0.0000
7211,21492,0.0000
7211,1992,0.0000
7211,6393,0.0000
7213,23273,0.0000
7213,55193,0.0000
7213,7223,0.0000
7213,3606,0.0000
7213,54395,0.0000
7214,1413,0.0000
7214,43583,0.0000
7214,49641,0.0000
7214,7224,0.0000
23466,23094,0.0000
23466,49660,0.0000
23466,23096,0.0000
23753,116926,0.0000
23753,8009,0.0000
23753,23224,0.0000
23753,12941,0.0000
23753,116946,0.0000
35174,7301,0.0000
35174,3196,0.0000
35174,41885,0.0000
35174,80267,0.0000
35174,35179,0.0000
35174,35182,0.0000
39640,22759,0.0000
39640,12939,0.0000
39640,78131,0.0000
51812,53150,0.0000
51812,50929,0.0000
51812,80889,0.0000
51812,50930,0.0000
51812,50040,0.0000
54194,50662,0.0000
54194,50664,0.0000
54194,35755,0.0000
54194,50660,0.0000
81715,81670,0.0000
81715,81690,0.0000
81715,81694,0.0000
81715,31991,0.0000
81715,17486,0.0000
81715,3236,0.0000
96454,15280,0.0000
96454,51883,0.0000
96454,51885,0.0000
108275,80726,0.0000
108275,29404,0.0000
108275,80722,0.0000
108275,28545,0.0000
108275,94930,0.0000
108925,38472,0.0000
108925,47505,0.0000
108925,39239,0.0000
108925,49643,0.0000
108925,39484,0.0000
108925,52125,0.0000
108925,53631,0.0000
111148,111020,0.0000
111148,111021,0.0000
111148,74250,0.0000
111148,111011,0.0000
111148,111019,0.0000
111148,111007,0.0000
115575,117674,0.0000
115575,111270,0.0000
115575,35723,0.0000
115575,52970,0.0000
115575,111908,0.0000
115575,112136,0.0000
115575,119898,0.0000
7574,117761,0.0000
7574,117962,0.0000
7574,8138,0.0000
7574,8136,0.0000
7574,8137,0.0000
7574,8139,0.0000
7574,8140,0.0000
7574,26706,0.0000
7574,12968,0.0000
7881,84749,0.0000
7881,119680,0.0000
7881,108692,0.0000
7881,18285,0.0000
7881,41682,0.0000
7881,42680,0.0000
7881,83869,0.0000
7881,95395,0.0000
23549,41234,0.0000
23549,6847,0.0000
23549,3232,0.0000
40089,30047,0.0000
40089,49433,0.0000
42922,41520,0.0000
42922,50879,0.0000
42922,31569,0.0000
42922,84150,0.0000
43676,14462,0.0000
43676,14466,0.0000
43676,14336,0.0000
74542,34887,0.0000
74542,34572,0.0000
74542,50235,0.0000
74542,74282,0.0000
74542,25811,0.0000
74542,74323,0.0000
74542,74329,0.0000
80238,79711,0.0000
80238,47515,0.0000
80238,79718,0.0000
80238,79726,0.0000
96645,18714,0.0000
96645,96330,0.0000
96645,92313,0.0000
96645,94075,0.0000
96645,96425,0.0000
96645,96428,0.0000
105142,2555,0.0000
105142,588,0.0000
105142,41531,0.0000
105622,3145,0.0000
105622,9966,0.0000
105622,10500,0.0000
105622,27910,0.0000
105622,3147,0.0000
105622,31517,0.0000
105622,10686,0.0000
108777,43221,0.0000
108777,24761,0.0000
108777,76071,0.0000
108777,77766,0.0000
108777,76102,0.0000
108875,91365,0.0000
108875,4185,0.0000
108875,35522,0.0000
109350,3973,0.0000
109350,5268,0.0000
109350,23178,0.0000
109350,24951,0.0000
109350,40484,0.0000
109350,5308,0.0000
111796,111259,0.0000
111796,93110,0.0000
111796,37549,0.0000
111796,111260,0.0000
111796,52129,0.0000
118869,10446,0.0000
118869,29434,0.0000
118869,76178,0.0000
119618,119484,0.0000
119618,34397,0.0000
119618,24434,0.0000
119618,29977,0.0000
119618,92570,0.0000
119618,13140,0.0000
119618,119486,0.0000
2563,6624,0.0000
2563,81766,0.0000
2563,31717,0.0000
2563,2542,0.0000
2563,32041,0.0000
2563,2543,0.0000
4431,39190,0.0000
4431,4430,0.0000
4431,4442,0.0000
4431,4443,0.0000
4431,4445,0.0000
7435,113719,0.0000
7435,35930,0.0000
7435,84126,0.0000
7435,114550,0.0000
7435,35942,0.0000
7435,7437,0.0000
15253,49887,0.0000
15253,20742,0.0000
15253,47854,0.0000
15253,49951,0.0000
24126,93519,0.0000
24126,17970,0.0000
24126,88151,0.0000
24126,24138,0.0000
30682,30863,0.0000
30682,28452,0.0000
30682,28468,0.0000
30682,89138,0.0000
30682,17497,0.0000
30682,14337,0.0000
31951,31846,0.0000
31951,31990,0.0000
31951,1553,0.0000
31951,31992,0.0000
31951,7924,0.0000
40112,80248,0.0000
43328,34200,0.0000
43328,34204,0.0000
43328,11326,0.0000
43328,9629,0.0000
43950,23438,0.0000
43950,12924,0.0000
43950,29362,0.0000
43950,30816,0.0000
43950,25846,0.0000
81280,74643,0.0000
81280,81204,0.0000
81280,81205,0.0000
81280,55009,0.0000
81280,3655,0.0000
81280,81212,0.0000
81280,81213,0.0000
87797,119930,0.0000
