source,target,penalty
15382,6955,73.2331
6955,53146,73.2331
53146,6955,73.2331
40990,101983,73.2331
101983,40990,73.2331
40990,15382,73.2331
15382,40990,73.2331
40990,53146,73.2331
53146,40990,73.2331
101983,15382,73.2331
15382,101983,73.2331
101983,53146,73.2331
53146,101983,73.2331
15382,53146,73.2331
53146,15382,73.2331
65804,111676,79.9943
111676,65804,79.9943
65804,48744,79.9943
48744,65804,79.9943
65804,120639,79.9943
120639,65804,79.9943
65804,57341,79.9943
57341,65804,79.9943
111676,48744,79.9943
48744,111676,79.9943
111676,120639,79.9943
120639,111676,79.9943
111676,57341,79.9943
57341,111676,79.9943
48744,120639,79.9943
120639,48744,79.9943
48744,57341,79.9943
57341,48744,79.9943
120639,57341,79.9943
57341,120639,79.9943
120863,26733,43.6394
26733,120863,43.6394
120863,25897,43.6394
25897,120863,43.6394
120863,52876,43.6394
52876,120863,43.6394
26733,25897,43.6394
25897,26733,43.6394
26733,52876,43.6394
52876,26733,43.6394
25897,52876,43.6394
52876,25897,43.6394
78956,113831,84.0267
113831,78956,84.0267
78956,119196,84.0267
119196,78956,84.0267
78956,2534,84.0267
2534,78956,84.0267
78956,112573,84.0267
112573,78956,84.0267
113831,119196,84.0267
119196,113831,84.0267
113831,2534,84.0267
2534,113831,84.0267
113831,112573,84.0267
112573,113831,84.0267
119196,2534,84.0267
2534,119196,84.0267
119196,112573,84.0267
112573,119196,84.0267
2534,112573,84.0267
112573,2534,84.0267
112731,107806,82.4286
107806,112731,82.4286
112731,59135,82.4286
59135,112731,82.4286
112731,6943,82.4286
6943,112731,82.4286
112731,21470,82.4286
21470,112731,82.4286
107806,59135,82.4286
59135,107806,82.4286
107806,6943,82.4286
6943,107806,82.4286
107806,21470,82.4286
21470,107806,82.4286
59135,6943,82.4286
6943,59135,82.4286
59135,21470,82.4286
21470,59135,82.4286
6943,21470,82.4286
21470,6943,82.4286
113604,112418,131.3580
112418,113604,131.3580
113604,119717,131.3580
119717,113604,131.3580
113604,72943,131.3580
72943,113604,131.3580
113604,89864,131.3580
89864,113604,131.3580
112418,119717,131.3580
119717,112418,131.3580
112418,72943,131.3580
72943,112418,131.3580
112418,89864,131.3580
89864,112418,131.3580
119717,72943,131.3580
72943,119717,131.3580
119717,89864,131.3580
89864,119717,131.3580
72943,89864,131.3580
89864,72943,131.3580
43585,56363,93.5702
56363,43585,93.5702
43585,103334,93.5702
103334,43585,93.5702
43585,119566,93.5702
119566,43585,93.5702
56363,103334,93.5702
103334,56363,93.5702
56363,119566,93.5702
119566,56363,93.5702
103334,119566,93.5702
119566,103334,93.5702
70848,105015,225.4496
105015,70848,225.4496
70848,9228,225.4496
9228,70848,225.4496
105015,9228,225.4496
9228,105015,225.4496
69299,51083,85.2489
51083,69299,85.2489
69299,42527,85.2489
42527,69299,85.2489
51083,42527,85.2489
42527,51083,85.2489
44035,63904,138.0091
63904,44035,138.0091
44035,49987,138.0091
49987,44035,138.0091
44035,98237,138.0091
98237,44035,138.0091
44035,88416,138.0091
88416,44035,138.0091
63904,49987,138.0091
49987,63904,138.0091
63904,98237,138.0091
98237,63904,138.0091
63904,88416,138.0091
88416,63904,138.0091
49987,98237,138.0091
98237,49987,138.0091
49987,88416,138.0091
88416,49987,138.0091
98237,88416,138.0091
88416,98237,138.0091
63464,106336,126.5877
106336,63464,126.5877
63464,66272,126.5877
66272,63464,126.5877
63464,54607,126.5877
54607,63464,126.5877
63464,114946,126.5877
114946,63464,126.5877
106336,66272,126.5877
66272,106336,126.5877
106336,54607,126.5877
54607,106336,126.5877
106336,114946,126.5877
114946,106336,126.5877
66272,54607,126.5877
54607,66272,126.5877
66272,114946,126.5877
114946,66272,126.5877
54607,114946,126.5877
114946,54607,126.5877
118616,76131,162.5164
76131,118616,162.5164
118616,5797,162.5164
5797,118616,162.5164
118616,58411,162.5164
58411,118616,162.5164
118616,31949,162.5164
31949,118616,162.5164
76131,5797,162.5164
5797,76131,162.5164
76131,58411,162.5164
58411,76131,162.5164
76131,31949,162.5164
31949,76131,162.5164
5797,58411,162.5164
58411,5797,162.5164
5797,31949,162.5164
31949,5797,162.5164
58411,31949,162.5164
31949,58411,162.5164
73645,88471,235.4670
88471,73645,235.4670
73645,74777,235.4670
74777,73645,235.4670
73645,172,235.4670
172,73645,235.4670
88471,74777,235.4670
74777,88471,235.4670
88471,172,235.4670
172,88471,235.4670
74777,172,235.4670
172,74777,235.4670
48316,26904,127.5445
26904,48316,127.5445
48316,6074,127.5445
6074,48316,127.5445
48316,112126,127.5445
112126,48316,127.5445
26904,6074,127.5445
6074,26904,127.5445
26904,112126,127.5445
112126,26904,127.5445
6074,112126,127.5445
112126,6074,127.5445
90456,113416,63.4116
113416,90456,63.4116
90456,118161,63.4116
118161,90456,63.4116
113416,118161,63.4116
118161,113416,63.4116
73004,108179,183.4366
108179,73004,183.4366
73004,15011,183.4366
15011,73004,183.4366
73004,59378,183.4366
59378,73004,183.4366
73004,34247,183.4366
34247,73004,183.4366
108179,15011,183.4366
15011,108179,183.4366
108179,59378,183.4366
59378,108179,183.4366
108179,34247,183.4366
34247,108179,183.4366
15011,59378,183.4366
59378,15011,183.4366
15011,34247,183.4366
34247,15011,183.4366
59378,34247,183.4366
34247,59378,183.4366
71314,121853,156.9424
121853,71314,156.9424
71314,105322,156.9424
105322,71314,156.9424
71314,63015,156.9424
63015,71314,156.9424
71314,34033,156.9424
34033,71314,156.9424
121853,105322,156.9424
105322,121853,156.9424
121853,63015,156.9424
63015,121853,156.9424
121853,34033,156.9424
34033,121853,156.9424
105322,63015,156.9424
63015,105322,156.9424
105322,34033,156.9424
34033,105322,156.9424
63015,34033,156.9424
34033,63015,156.9424
72996,77339,174.8512
77339,72996,174.8512
72996,50974,174.8512
50974,72996,174.8512
77339,50974,174.8512
50974,77339,174.8512
23232,9136,268.9509
9136,23232,268.9509
23232,52836,268.9509
52836,23232,268.9509
9136,52836,268.9509
52836,9136,268.9509
119347,60971,85.4915
60971,119347,85.4915
119347,14069,85.4915
14069,119347,85.4915
119347,90591,85.4915
90591,119347,85.4915
119347,77638,85.4915
77638,119347,85.4915
60971,14069,85.4915
14069,60971,85.4915
60971,90591,85.4915
90591,60971,85.4915
60971,77638,85.4915
77638,60971,85.4915
14069,90591,85.4915
90591,14069,85.4915
14069,77638,85.4915
77638,14069,85.4915
90591,77638,85.4915
77638,90591,85.4915
119452,232,27.1822
232,119452,27.1822
119452,10419,27.1822
10419,119452,27.1822
119452,56451,27.1822
56451,119452,27.1822
232,10419,27.1822
10419,232,27.1822
232,56451,27.1822
56451,232,27.1822
10419,56451,27.1822
56451,10419,27.1822
91467,43444,92.2337
43444,91467,92.2337
91467,120233,92.2337
120233,91467,92.2337
43444,120233,92.2337
120233,43444,92.2337
91685,7206,235.7056
7206,91685,235.7056
91685,115157,235.7056
115157,91685,235.7056
7206,115157,235.7056
115157,7206,235.7056
888,119250,94.8658
119250,888,94.8658
888,92762,94.8658
92762,888,94.8658
888,59813,94.8658
59813,888,94.8658
119250,92762,94.8658
92762,119250,94.8658
119250,59813,94.8658
59813,119250,94.8658
92762,59813,94.8658
59813,92762,94.8658
342,105529,147.9262
105529,342,147.9262
342,117919,147.9262
117919,342,147.9262
105529,117919,147.9262
117919,105529,147.9262
68866,6537,206.2011
6537,68866,206.2011
68866,73165,206.2011
73165,68866,206.2011
68866,11412,206.2011
11412,68866,206.2011
68866,66541,206.2011
66541,68866,206.2011
6537,73165,206.2011
73165,6537,206.2011
6537,11412,206.2011
11412,6537,206.2011
6537,66541,206.2011
66541,6537,206.2011
73165,11412,206.2011
11412,73165,206.2011
73165,66541,206.2011
66541,73165,206.2011
11412,66541,206.2011
66541,11412,206.2011
32705,20809,197.0720
20809,32705,197.0720
32705,30997,197.0720
30997,32705,197.0720
20809,30997,197.0720
30997,20809,197.0720
76845,49874,34.3183
49874,76845,34.3183
76845,28025,34.3183
28025,76845,34.3183
76845,5658,34.3183
5658,76845,34.3183
49874,28025,34.3183
28025,49874,34.3183
49874,5658,34.3183
5658,49874,34.3183
28025,5658,34.3183
5658,28025,34.3183
40023,101682,152.3874
101682,40023,152.3874
40023,63658,152.3874
63658,40023,152.3874
40023,77442,152.3874
77442,40023,152.3874
40023,92233,152.3874
92233,40023,152.3874
101682,63658,152.3874
63658,101682,152.3874
101682,77442,152.3874
77442,101682,152.3874
101682,92233,152.3874
92233,101682,152.3874
63658,77442,152.3874
77442,63658,152.3874
63658,92233,152.3874
92233,63658,152.3874
77442,92233,152.3874
92233,77442,152.3874
73564,27830,125.6738
27830,73564,125.6738
73564,68378,125.6738
68378,73564,125.6738
73564,85380,125.6738
85380,73564,125.6738
73564,56010,125.6738
56010,73564,125.6738
27830,68378,125.6738
68378,27830,125.6738
27830,85380,125.6738
85380,27830,125.6738
27830,56010,125.6738
56010,27830,125.6738
68378,85380,125.6738
85380,68378,125.6738
68378,56010,125.6738
56010,68378,125.6738
85380,56010,125.6738
56010,85380,125.6738
25192,70003,66.9961
70003,25192,66.9961
25192,99190,66.9961
99190,25192,66.9961
25192,24895,66.9961
24895,25192,66.9961
25192,89498,66.9961
89498,25192,66.9961
70003,99190,66.9961
99190,70003,66.9961
70003,24895,66.9961
24895,70003,66.9961
70003,89498,66.9961
89498,70003,66.9961
99190,24895,66.9961
24895,99190,66.9961
99190,89498,66.9961
89498,99190,66.9961
24895,89498,66.9961
89498,24895,66.9961
100055,114606,39.3990
114606,100055,39.3990
100055,49596,39.3990
49596,100055,39.3990
100055,44010,39.3990
44010,100055,39.3990
100055,114548,39.3990
114548,100055,39.3990
114606,49596,39.3990
49596,114606,39.3990
114606,44010,39.3990
44010,114606,39.3990
114606,114548,39.3990
114548,114606,39.3990
49596,44010,39.3990
44010,49596,39.3990
49596,114548,39.3990
114548,49596,39.3990
44010,114548,39.3990
114548,44010,39.3990
118333,34216,58.9215
34216,118333,58.9215
118333,114499,58.9215
114499,118333,58.9215
118333,78053,58.9215
78053,118333,58.9215
118333,79667,58.9215
79667,118333,58.9215
34216,114499,58.9215
114499,34216,58.9215
34216,78053,58.9215
78053,34216,58.9215
34216,79667,58.9215
79667,34216,58.9215
114499,78053,58.9215
78053,114499,58.9215
114499,79667,58.9215
79667,114499,58.9215
78053,79667,58.9215
79667,78053,58.9215
35478,49416,163.0478
49416,35478,163.0478
35478,3463,163.0478
3463,35478,163.0478
35478,94922,163.0478
94922,35478,163.0478
35478,28323,163.0478
28323,35478,163.0478
49416,3463,163.0478
3463,49416,163.0478
49416,94922,163.0478
94922,49416,163.0478
49416,28323,163.0478
28323,49416,163.0478
3463,94922,163.0478
94922,3463,163.0478
3463,28323,163.0478
28323,3463,163.0478
94922,28323,163.0478
28323,94922,163.0478
107260,77012,24.7287
77012,107260,24.7287
107260,107019,24.7287
107019,107260,24.7287
107260,10093,24.7287
10093,107260,24.7287
77012,107019,24.7287
107019,77012,24.7287
77012,10093,24.7287
10093,77012,24.7287
107019,10093,24.7287
10093,107019,24.7287
70672,27456,144.9670
27456,70672,144.9670
70672,96597,144.9670
96597,70672,144.9670
70672,61078,144.9670
61078,70672,144.9670
27456,96597,144.9670
96597,27456,144.9670
27456,61078,144.9670
61078,27456,144.9670
96597,61078,144.9670
61078,96597,144.9670
26600,61391,72.4349
61391,26600,72.4349
26600,48646,72.4349
48646,26600,72.4349
26600,75507,72.4349
75507,26600,72.4349
26600,76329,72.4349
76329,26600,72.4349
61391,48646,72.4349
48646,61391,72.4349
61391,75507,72.4349
75507,61391,72.4349
61391,76329,72.4349
76329,61391,72.4349
48646,75507,72.4349
75507,48646,72.4349
48646,76329,72.4349
76329,48646,72.4349
75507,76329,72.4349
76329,75507,72.4349
106280,17823,25.3101
17823,106280,25.3101
106280,27628,25.3101
27628,106280,25.3101
17823,27628,25.3101
27628,17823,25.3101
68795,110593,75.6372
110593,68795,75.6372
68795,10179,75.6372
10179,68795,75.6372
110593,10179,75.6372
10179,110593,75.6372
117106,63752,131.6018
63752,117106,131.6018
117106,52928,131.6018
52928,117106,131.6018
63752,52928,131.6018
52928,63752,131.6018
55459,38465,22.8303
38465,55459,22.8303
55459,76966,22.8303
76966,55459,22.8303
38465,76966,22.8303
76966,38465,22.8303
56871,61544,104.7844
61544,56871,104.7844
56871,117329,104.7844
117329,56871,104.7844
61544,117329,104.7844
117329,61544,104.7844
373,52989,199.7941
52989,373,199.7941
373,68130,199.7941
68130,373,199.7941
373,73489,199.7941
73489,373,199.7941
52989,68130,199.7941
68130,52989,199.7941
52989,73489,199.7941
73489,52989,199.7941
68130,73489,199.7941
73489,68130,199.7941
19159,121908,108.4466
121908,19159,108.4466
19159,120426,108.4466
120426,19159,108.4466
121908,120426,108.4466
120426,121908,108.4466
119253,120607,32.0811
120607,119253,32.0811
119253,85291,32.0811
85291,119253,32.0811
119253,117683,32.0811
117683,119253,32.0811
120607,85291,32.0811
85291,120607,32.0811
120607,117683,32.0811
117683,120607,32.0811
85291,117683,32.0811
117683,85291,32.0811
92375,1545,141.7274
1545,92375,141.7274
92375,49607,141.7274
49607,92375,141.7274
92375,86536,141.7274
86536,92375,141.7274
92375,25860,141.7274
25860,92375,141.7274
1545,49607,141.7274
49607,1545,141.7274
1545,86536,141.7274
86536,1545,141.7274
1545,25860,141.7274
25860,1545,141.7274
49607,86536,141.7274
86536,49607,141.7274
49607,25860,141.7274
25860,49607,141.7274
86536,25860,141.7274
25860,86536,141.7274
29315,62438,85.8015
62438,29315,85.8015
29315,49878,85.8015
49878,29315,85.8015
62438,49878,85.8015
49878,62438,85.8015
28000,105421,118.2311
105421,28000,118.2311
28000,72576,118.2311
72576,28000,118.2311
105421,72576,118.2311
72576,105421,118.2311
6402,108634,209.0774
108634,6402,209.0774
6402,2790,209.0774
2790,6402,209.0774
6402,87609,209.0774
87609,6402,209.0774
108634,2790,209.0774
2790,108634,209.0774
108634,87609,209.0774
87609,108634,209.0774
2790,87609,209.0774
87609,2790,209.0774
120622,108113,68.6522
108113,120622,68.6522
120622,106267,68.6522
106267,120622,68.6522
120622,51548,68.6522
51548,120622,68.6522
120622,92853,68.6522
92853,120622,68.6522
108113,106267,68.6522
106267,108113,68.6522
108113,51548,68.6522
51548,108113,68.6522
108113,92853,68.6522
92853,108113,68.6522
106267,51548,68.6522
51548,106267,68.6522
106267,92853,68.6522
92853,106267,68.6522
51548,92853,68.6522
92853,51548,68.6522
36168,42190,2.8961
42190,36168,2.8961
36168,26722,2.8961
26722,36168,2.8961
42190,26722,2.8961
26722,42190,2.8961
54910,55987,157.6533
55987,54910,157.6533
54910,26978,157.6533
26978,54910,157.6533
54910,30729,157.6533
30729,54910,157.6533
54910,35005,157.6533
35005,54910,157.6533
55987,26978,157.6533
26978,55987,157.6533
55987,30729,157.6533
30729,55987,157.6533
55987,35005,157.6533
35005,55987,157.6533
26978,30729,157.6533
30729,26978,157.6533
26978,35005,157.6533
35005,26978,157.6533
30729,35005,157.6533
35005,30729,157.6533
53232,78130,30.2244
78130,53232,30.2244
53232,119443,30.2244
119443,53232,30.2244
78130,119443,30.2244
119443,78130,30.2244
63395,9479,168.4980
9479,63395,168.4980
63395,40968,168.4980
40968,63395,168.4980
63395,11411,168.4980
11411,63395,168.4980
9479,40968,168.4980
40968,9479,168.4980
9479,11411,168.4980
11411,9479,168.4980
40968,11411,168.4980
11411,40968,168.4980
65321,115547,140.2171
115547,65321,140.2171
65321,99760,140.2171
99760,65321,140.2171
65321,34234,140.2171
34234,65321,140.2171
65321,37207,140.2171
37207,65321,140.2171
115547,99760,140.2171
99760,115547,140.2171
115547,34234,140.2171
34234,115547,140.2171
115547,37207,140.2171
37207,115547,140.2171
99760,34234,140.2171
34234,99760,140.2171
99760,37207,140.2171
37207,99760,140.2171
34234,37207,140.2171
37207,34234,140.2171
12791,28367,80.1409
28367,12791,80.1409
12791,58550,80.1409
58550,12791,80.1409
12791,94680,80.1409
94680,12791,80.1409
28367,58550,80.1409
58550,28367,80.1409
28367,94680,80.1409
94680,28367,80.1409
58550,94680,80.1409
94680,58550,80.1409
57302,115875,85.0548
115875,57302,85.0548
57302,13956,85.0548
13956,57302,85.0548
57302,17771,85.0548
17771,57302,85.0548
57302,18485,85.0548
18485,57302,85.0548
115875,13956,85.0548
13956,115875,85.0548
115875,17771,85.0548
17771,115875,85.0548
115875,18485,85.0548
18485,115875,85.0548
13956,17771,85.0548
17771,13956,85.0548
13956,18485,85.0548
18485,13956,85.0548
17771,18485,85.0548
18485,17771,85.0548
9498,72644,151.4662
72644,9498,151.4662
9498,42542,151.4662
42542,9498,151.4662
72644,42542,151.4662
42542,72644,151.4662
106747,13975,69.2504
13975,106747,69.2504
106747,2189,69.2504
2189,106747,69.2504
106747,114556,69.2504
114556,106747,69.2504
106747,65888,69.2504
65888,106747,69.2504
13975,2189,69.2504
2189,13975,69.2504
13975,114556,69.2504
114556,13975,69.2504
13975,65888,69.2504
65888,13975,69.2504
2189,114556,69.2504
114556,2189,69.2504
2189,65888,69.2504
65888,2189,69.2504
114556,65888,69.2504
65888,114556,69.2504
18479,86128,52.8956
86128,18479,52.8956
18479,79854,52.8956
79854,18479,52.8956
18479,117301,52.8956
117301,18479,52.8956
18479,833,52.8956
833,18479,52.8956
86128,79854,52.8956
79854,86128,52.8956
86128,117301,52.8956
117301,86128,52.8956
86128,833,52.8956
833,86128,52.8956
79854,117301,52.8956
117301,79854,52.8956
79854,833,52.8956
833,79854,52.8956
117301,833,52.8956
833,117301,52.8956
65531,99111,166.4731
99111,65531,166.4731
65531,16685,166.4731
16685,65531,166.4731
65531,114501,166.4731
114501,65531,166.4731
65531,104034,166.4731
104034,65531,166.4731
99111,16685,166.4731
16685,99111,166.4731
99111,114501,166.4731
114501,99111,166.4731
99111,104034,166.4731
104034,99111,166.4731
16685,114501,166.4731
114501,16685,166.4731
16685,104034,166.4731
104034,16685,166.4731
114501,104034,166.4731
104034,114501,166.4731
89235,67820,173.1118
67820,89235,173.1118
89235,58361,173.1118
58361,89235,173.1118
89235,108610,173.1118
108610,89235,173.1118
67820,58361,173.1118
58361,67820,173.1118
67820,108610,173.1118
108610,67820,173.1118
58361,108610,173.1118
108610,58361,173.1118
17586,25079,152.5444
25079,17586,152.5444
17586,103583,152.5444
103583,17586,152.5444
17586,35280,152.5444
35280,17586,152.5444
25079,103583,152.5444
103583,25079,152.5444
25079,35280,152.5444
35280,25079,152.5444
103583,35280,152.5444
35280,103583,152.5444
6254,109740,73.0598
109740,6254,73.0598
6254,42808,73.0598
42808,6254,73.0598
6254,103366,73.0598
103366,6254,73.0598
6254,5763,73.0598
5763,6254,73.0598
109740,42808,73.0598
42808,109740,73.0598
109740,103366,73.0598
103366,109740,73.0598
109740,5763,73.0598
5763,109740,73.0598
42808,103366,73.0598
103366,42808,73.0598
42808,5763,73.0598
5763,42808,73.0598
103366,5763,73.0598
5763,103366,73.0598
47210,74642,105.0212
74642,47210,105.0212
47210,95540,105.0212
95540,47210,105.0212
47210,44957,105.0212
44957,47210,105.0212
74642,95540,105.0212
95540,74642,105.0212
74642,44957,105.0212
44957,74642,105.0212
95540,44957,105.0212
44957,95540,105.0212
118125,105925,148.1176
105925,118125,148.1176
118125,34566,148.1176
34566,118125,148.1176
118125,69352,148.1176
69352,118125,148.1176
105925,34566,148.1176
34566,105925,148.1176
105925,69352,148.1176
69352,105925,148.1176
34566,69352,148.1176
69352,34566,148.1176
19144,68396,67.9686
68396,19144,67.9686
19144,36441,67.9686
36441,19144,67.9686
68396,36441,67.9686
36441,68396,67.9686
78769,92966,27.6618
92966,78769,27.6618
78769,77155,27.6618
77155,78769,27.6618
78769,85537,27.6618
85537,78769,27.6618
92966,77155,27.6618
77155,92966,27.6618
92966,85537,27.6618
85537,92966,27.6618
77155,85537,27.6618
85537,77155,27.6618
114039,34343,137.9936
34343,114039,137.9936
114039,4264,137.9936
4264,114039,137.9936
114039,114525,137.9936
114525,114039,137.9936
114039,107639,137.9936
107639,114039,137.9936
34343,4264,137.9936
4264,34343,137.9936
34343,114525,137.9936
114525,34343,137.9936
34343,107639,137.9936
107639,34343,137.9936
4264,114525,137.9936
114525,4264,137.9936
4264,107639,137.9936
107639,4264,137.9936
114525,107639,137.9936
107639,114525,137.9936
76209,76935,100.4334
76935,76209,100.4334
76209,85782,100.4334
85782,76209,100.4334
76935,85782,100.4334
85782,76935,100.4334
92501,49119,115.1618
49119,92501,115.1618
92501,113054,115.1618
113054,92501,115.1618
92501,21179,115.1618
21179,92501,115.1618
92501,101400,115.1618
101400,92501,115.1618
49119,113054,115.1618
113054,49119,115.1618
49119,21179,115.1618
21179,49119,115.1618
49119,101400,115.1618
101400,49119,115.1618
113054,21179,115.1618
21179,113054,115.1618
113054,101400,115.1618
101400,113054,115.1618
21179,101400,115.1618
101400,21179,115.1618
64921,104237,184.6020
104237,64921,184.6020
64921,74700,184.6020
74700,64921,184.6020
64921,76184,184.6020
76184,64921,184.6020
64921,14080,184.6020
14080,64921,184.6020
104237,74700,184.6020
74700,104237,184.6020
104237,76184,184.6020
76184,104237,184.6020
104237,14080,184.6020
14080,104237,184.6020
74700,76184,184.6020
76184,74700,184.6020
74700,14080,184.6020
14080,74700,184.6020
76184,14080,184.6020
14080,76184,184.6020
97367,60621,104.2428
60621,97367,104.2428
97367,1566,104.2428
1566,97367,104.2428
97367,85439,104.2428
85439,97367,104.2428
60621,1566,104.2428
1566,60621,104.2428
60621,85439,104.2428
85439,60621,104.2428
1566,85439,104.2428
85439,1566,104.2428
14328,85320,149.0908
85320,14328,149.0908
14328,101370,149.0908
101370,14328,149.0908
14328,43353,149.0908
43353,14328,149.0908
14328,94722,149.0908
94722,14328,149.0908
85320,101370,149.0908
101370,85320,149.0908
85320,43353,149.0908
43353,85320,149.0908
85320,94722,149.0908
94722,85320,149.0908
101370,43353,149.0908
43353,101370,149.0908
101370,94722,149.0908
94722,101370,149.0908
43353,94722,149.0908
94722,43353,149.0908
86882,31493,123.4242
31493,86882,123.4242
86882,21463,123.4242
21463,86882,123.4242
31493,21463,123.4242
21463,31493,123.4242
13425,62457,263.9037
62457,13425,263.9037
13425,47881,263.9037
47881,13425,263.9037
13425,10779,263.9037
10779,13425,263.9037
13425,63704,263.9037
