source,target,penalty
118817,101765,148.2100
101765,118817,148.2100
96987,101765,148.2100
101765,96987,148.2100
102971,69045,113.1609
69045,102971,113.1609
102971,37281,113.1609
37281,102971,113.1609
102971,19461,113.1609
19461,102971,113.1609
69045,37281,113.1609
37281,69045,113.1609
69045,19461,113.1609
19461,69045,113.1609
37281,19461,113.1609
19461,37281,113.1609
113819,25985,35.4479
25985,113819,35.4479
113819,73533,35.4479
73533,113819,35.4479
25985,73533,35.4479
73533,25985,35.4479
46271,26513,155.2339
26513,46271,155.2339
46271,58042,155.2339
58042,46271,155.2339
26513,58042,155.2339
58042,26513,155.2339
82354,116882,64.4498
116882,82354,64.4498
82354,100351,64.4498
100351,82354,64.4498
82354,113803,64.4498
113803,82354,64.4498
116882,100351,64.4498
100351,116882,64.4498
116882,113803,64.4498
113803,116882,64.4498
100351,113803,64.4498
113803,100351,64.4498
8010,45658,267.9621
45658,8010,267.9621
8010,89768,267.9621
89768,8010,267.9621
8010,9772,267.9621
9772,8010,267.9621
45658,89768,267.9621
89768,45658,267.9621
45658,9772,267.9621
9772,45658,267.9621
89768,9772,267.9621
9772,89768,267.9621
98519,102151,130.2341
102151,98519,130.2341
98519,56670,130.2341
56670,98519,130.2341
98519,109092,130.2341
109092,98519,130.2341
98519,105816,130.2341
105816,98519,130.2341
102151,56670,130.2341
56670,102151,130.2341
102151,109092,130.2341
109092,102151,130.2341
102151,105816,130.2341
105816,102151,130.2341
56670,109092,130.2341
109092,56670,130.2341
56670,105816,130.2341
105816,56670,130.2341
109092,105816,130.2341
105816,109092,130.2341
29706,92026,94.3324
92026,29706,94.3324
29706,28397,94.3324
28397,29706,94.3324
92026,28397,94.3324
28397,92026,94.3324
74757,84695,114.6584
84695,74757,114.6584
74757,3604,114.6584
3604,74757,114.6584
74757,29095,114.6584
29095,74757,114.6584
84695,3604,114.6584
3604,84695,114.6584
84695,29095,114.6584
29095,84695,114.6584
3604,29095,114.6584
29095,3604,114.6584
80034,115964,142.9870
115964,80034,142.9870
80034,3086,142.9870
3086,80034,142.9870
80034,17322,142.9870
17322,80034,142.9870
115964,3086,142.9870
3086,115964,142.9870
115964,17322,142.9870
17322,115964,142.9870
3086,17322,142.9870
17322,3086,142.9870
32970,1889,100.1357
1889,32970,100.1357
32970,53239,100.1357
53239,32970,100.1357
1889,53239,100.1357
53239,1889,100.1357
98834,109168,134.9035
109168,98834,134.9035
98834,14783,134.9035
14783,98834,134.9035
109168,14783,134.9035
14783,109168,134.9035
20624,52770,115.7854
52770,20624,115.7854
20624,35083,115.7854
35083,20624,115.7854
52770,35083,115.7854
35083,52770,115.7854
31993,101396,247.1818
101396,31993,247.1818
31993,1697,247.1818
1697,31993,247.1818
31993,92632,247.1818
92632,31993,247.1818
31993,10028,247.1818
10028,31993,247.1818
101396,1697,247.1818
1697,101396,247.1818
101396,92632,247.1818
92632,101396,247.1818
101396,10028,247.1818
10028,101396,247.1818
1697,92632,247.1818
92632,1697,247.1818
1697,10028,247.1818
10028,1697,247.1818
92632,10028,247.1818
10028,92632,247.1818
77487,84060,341.6438
84060,77487,341.6438
77487,83283,341.6438
83283,77487,341.6438
84060,83283,341.6438
83283,84060,341.6438
97191,93261,16.2037
93261,97191,16.2037
97191,13307,16.2037
13307,97191,16.2037
97191,115134,16.2037
115134,97191,16.2037
93261,13307,16.2037
13307,93261,16.2037
93261,115134,16.2037
115134,93261,16.2037
13307,115134,16.2037
115134,13307,16.2037
33457,118618,117.3760
118618,33457,117.3760
33457,80512,117.3760
80512,33457,117.3760
33457,50974,117.3760
50974,33457,117.3760
118618,80512,117.3760
80512,118618,117.3760
118618,50974,117.3760
50974,118618,117.3760
80512,50974,117.3760
50974,80512,117.3760
32784,11017,6.3025
11017,32784,6.3025
32784,26555,6.3025
26555,32784,6.3025
11017,26555,6.3025
26555,11017,6.3025
119929,117784,214.6938
117784,119929,214.6938
119929,34175,214.6938
34175,119929,214.6938
117784,34175,214.6938
34175,117784,214.6938
1216,119504,137.7623
119504,1216,137.7623
1216,58871,137.7623
58871,1216,137.7623
1216,91066,137.7623
91066,1216,137.7623
119504,58871,137.7623
58871,119504,137.7623
119504,91066,137.7623
91066,119504,137.7623
58871,91066,137.7623
91066,58871,137.7623
11064,79154,74.2727
79154,11064,74.2727
11064,83577,74.2727
83577,11064,74.2727
11064,122184,74.2727
122184,11064,74.2727
11064,110153,74.2727
110153,11064,74.2727
79154,83577,74.2727
83577,79154,74.2727
79154,122184,74.2727
122184,79154,74.2727
79154,110153,74.2727
110153,79154,74.2727
83577,122184,74.2727
122184,83577,74.2727
83577,110153,74.2727
110153,83577,74.2727
122184,110153,74.2727
110153,122184,74.2727
97599,86669,66.4564
86669,97599,66.4564
97599,102390,66.4564
102390,97599,66.4564
97599,95791,66.4564
95791,97599,66.4564
97599,48751,66.4564
48751,97599,66.4564
86669,102390,66.4564
102390,86669,66.4564
86669,95791,66.4564
95791,86669,66.4564
86669,48751,66.4564
48751,86669,66.4564
102390,95791,66.4564
95791,102390,66.4564
102390,48751,66.4564
48751,102390,66.4564
95791,48751,66.4564
48751,95791,66.4564
79633,102206,141.9408
102206,79633,141.9408
79633,98491,141.9408
98491,79633,141.9408
79633,14260,141.9408
14260,79633,141.9408
102206,98491,141.9408
98491,102206,141.9408
102206,14260,141.9408
14260,102206,141.9408
98491,14260,141.9408
14260,98491,141.9408
116500,73549,128.5545
73549,116500,128.5545
116500,32730,128.5545
32730,116500,128.5545
116500,74283,128.5545
74283,116500,128.5545
116500,41389,128.5545
41389,116500,128.5545
73549,32730,128.5545
32730,73549,128.5545
73549,74283,128.5545
74283,73549,128.5545
73549,41389,128.5545
41389,73549,128.5545
32730,74283,128.5545
74283,32730,128.5545
32730,41389,128.5545
41389,32730,128.5545
74283,41389,128.5545
41389,74283,128.5545
115392,108989,123.2039
108989,115392,123.2039
115392,85702,123.2039
85702,115392,123.2039
108989,85702,123.2039
85702,108989,123.2039
60314,61309,92.2259
61309,60314,92.2259
60314,18277,92.2259
18277,60314,92.2259
60314,30877,92.2259
30877,60314,92.2259
61309,18277,92.2259
18277,61309,92.2259
61309,30877,92.2259
30877,61309,92.2259
18277,30877,92.2259
30877,18277,92.2259
56965,39213,80.9259
39213,56965,80.9259
56965,121041,80.9259
121041,56965,80.9259
56965,82878,80.9259
82878,56965,80.9259
56965,95749,80.9259
95749,56965,80.9259
39213,121041,80.9259
121041,39213,80.9259
39213,82878,80.9259
82878,39213,80.9259
39213,95749,80.9259
95749,39213,80.9259
121041,82878,80.9259
82878,121041,80.9259
121041,95749,80.9259
95749,121041,80.9259
82878,95749,80.9259
95749,82878,80.9259
95108,105622,208.3431
105622,95108,208.3431
95108,61378,208.3431
61378,95108,208.3431
105622,61378,208.3431
61378,105622,208.3431
114336,45638,9.6812
45638,114336,9.6812
114336,14817,9.6812
14817,114336,9.6812
45638,14817,9.6812
14817,45638,9.6812
36956,88071,68.8302
88071,36956,68.8302
36956,51613,68.8302
51613,36956,68.8302
88071,51613,68.8302
51613,88071,68.8302
74153,58625,179.5872
58625,74153,179.5872
74153,108735,179.5872
108735,74153,179.5872
74153,86955,179.5872
86955,74153,179.5872
74153,36685,179.5872
36685,74153,179.5872
58625,108735,179.5872
108735,58625,179.5872
58625,86955,179.5872
86955,58625,179.5872
58625,36685,179.5872
36685,58625,179.5872
108735,86955,179.5872
86955,108735,179.5872
108735,36685,179.5872
36685,108735,179.5872
86955,36685,179.5872
36685,86955,179.5872
67487,106179,70.8098
106179,67487,70.8098
67487,36860,70.8098
36860,67487,70.8098
67487,61424,70.8098
61424,67487,70.8098
67487,50745,70.8098
50745,67487,70.8098
106179,36860,70.8098
36860,106179,70.8098
106179,61424,70.8098
61424,106179,70.8098
106179,50745,70.8098
50745,106179,70.8098
36860,61424,70.8098
61424,36860,70.8098
36860,50745,70.8098
50745,36860,70.8098
61424,50745,70.8098
50745,61424,70.8098
47523,47479,52.1314
47479,47523,52.1314
47523,3718,52.1314
3718,47523,52.1314
47523,70074,52.1314
70074,47523,52.1314
47479,3718,52.1314
3718,47479,52.1314
47479,70074,52.1314
70074,47479,52.1314
3718,70074,52.1314
70074,3718,52.1314
13234,120694,38.1522
120694,13234,38.1522
13234,105384,38.1522
105384,13234,38.1522
13234,97705,38.1522
97705,13234,38.1522
13234,34933,38.1522
34933,13234,38.1522
120694,105384,38.1522
105384,120694,38.1522
120694,97705,38.1522
97705,120694,38.1522
120694,34933,38.1522
34933,120694,38.1522
105384,97705,38.1522
97705,105384,38.1522
105384,34933,38.1522
34933,105384,38.1522
97705,34933,38.1522
34933,97705,38.1522
15402,22785,92.8154
22785,15402,92.8154
15402,108295,92.8154
108295,15402,92.8154
22785,108295,92.8154
108295,22785,92.8154
61126,97388,86.5067
97388,61126,86.5067
61126,65849,86.5067
65849,61126,86.5067
61126,104360,86.5067
104360,61126,86.5067
97388,65849,86.5067
65849,97388,86.5067
97388,104360,86.5067
104360,97388,86.5067
65849,104360,86.5067
104360,65849,86.5067
72904,60203,135.5820
60203,72904,135.5820
72904,109383,135.5820
109383,72904,135.5820
72904,73404,135.5820
73404,72904,135.5820
72904,12778,135.5820
12778,72904,135.5820
60203,109383,135.5820
109383,60203,135.5820
60203,73404,135.5820
73404,60203,135.5820
60203,12778,135.5820
12778,60203,135.5820
109383,73404,135.5820
73404,109383,135.5820
109383,12778,135.5820
12778,109383,135.5820
73404,12778,135.5820
12778,73404,135.5820
15022,82451,161.7782
82451,15022,161.7782
15022,105893,161.7782
105893,15022,161.7782
15022,94263,161.7782
94263,15022,161.7782
15022,8916,161.7782
8916,15022,161.7782
82451,105893,161.7782
105893,82451,161.7782
82451,94263,161.7782
94263,82451,161.7782
82451,8916,161.7782
8916,82451,161.7782
105893,94263,161.7782
94263,105893,161.7782
105893,8916,161.7782
8916,105893,161.7782
94263,8916,161.7782
8916,94263,161.7782
19870,62442,131.5300
62442,19870,131.5300
19870,43729,131.5300
43729,19870,131.5300
62442,43729,131.5300
43729,62442,131.5300
14912,60200,118.2102
60200,14912,118.2102
14912,2429,118.2102
2429,14912,118.2102
14912,91379,118.2102
91379,14912,118.2102
60200,2429,118.2102
2429,60200,118.2102
60200,91379,118.2102
91379,60200,118.2102
2429,91379,118.2102
91379,2429,118.2102
116630,44806,47.6310
44806,116630,47.6310
116630,99687,47.6310
99687,116630,47.6310
44806,99687,47.6310
99687,44806,47.6310
117355,43062,27.3285
43062,117355,27.3285
117355,60230,27.3285
60230,117355,27.3285
43062,60230,27.3285
60230,43062,27.3285
9891,91837,142.7008
91837,9891,142.7008
9891,60526,142.7008
60526,9891,142.7008
9891,5989,142.7008
5989,9891,142.7008
9891,70652,142.7008
70652,9891,142.7008
91837,60526,142.7008
60526,91837,142.7008
91837,5989,142.7008
5989,91837,142.7008
91837,70652,142.7008
70652,91837,142.7008
60526,5989,142.7008
5989,60526,142.7008
60526,70652,142.7008
70652,60526,142.7008
5989,70652,142.7008
70652,5989,142.7008
67623,46669,84.7620
46669,67623,84.7620
67623,98701,84.7620
98701,67623,84.7620
67623,96403,84.7620
96403,67623,84.7620
46669,98701,84.7620
98701,46669,84.7620
46669,96403,84.7620
96403,46669,84.7620
98701,96403,84.7620
96403,98701,84.7620
18476,55721,158.5306
55721,18476,158.5306
18476,104339,158.5306
104339,18476,158.5306
55721,104339,158.5306
104339,55721,158.5306
81525,68598,58.0484
68598,81525,58.0484
81525,100297,58.0484
100297,81525,58.0484
81525,87271,58.0484
87271,81525,58.0484
68598,100297,58.0484
100297,68598,58.0484
68598,87271,58.0484
87271,68598,58.0484
100297,87271,58.0484
87271,100297,58.0484
1093,120255,132.7782
120255,1093,132.7782
1093,64235,132.7782
64235,1093,132.7782
1093,34699,132.7782
34699,1093,132.7782
120255,64235,132.7782
64235,120255,132.7782
120255,34699,132.7782
34699,120255,132.7782
64235,34699,132.7782
34699,64235,132.7782
108955,120519,105.8107
120519,108955,105.8107
108955,118138,105.8107
118138,108955,105.8107
120519,118138,105.8107
118138,120519,105.8107
60473,87881,111.7163
87881,60473,111.7163
60473,102032,111.7163
102032,60473,111.7163
60473,61666,111.7163
61666,60473,111.7163
87881,102032,111.7163
102032,87881,111.7163
87881,61666,111.7163
61666,87881,111.7163
102032,61666,111.7163
61666,102032,111.7163
13693,76293,135.1615
76293,13693,135.1615
13693,51947,135.1615
51947,13693,135.1615
13693,18705,135.1615
18705,13693,135.1615
13693,120071,135.1615
120071,13693,135.1615
76293,51947,135.1615
51947,76293,135.1615
76293,18705,135.1615
18705,76293,135.1615
76293,120071,135.1615
120071,76293,135.1615
51947,18705,135.1615
18705,51947,135.1615
51947,120071,135.1615
120071,51947,135.1615
18705,120071,135.1615
120071,18705,135.1615
113224,108486,80.8182
108486,113224,80.8182
113224,16375,80.8182
16375,113224,80.8182
113224,68579,80.8182
68579,113224,80.8182
108486,16375,80.8182
16375,108486,80.8182
108486,68579,80.8182
68579,108486,80.8182
16375,68579,80.8182
68579,16375,80.8182
22528,58404,173.7612
58404,22528,173.7612
22528,67368,173.7612
67368,22528,173.7612
58404,67368,173.7612
67368,58404,173.7612
81613,89090,140.7998
89090,81613,140.7998
81613,42802,140.7998
42802,81613,140.7998
81613,9188,140.7998
9188,81613,140.7998
89090,42802,140.7998
42802,89090,140.7998
89090,9188,140.7998
9188,89090,140.7998
42802,9188,140.7998
9188,42802,140.7998
91048,68549,205.8872
68549,91048,205.8872
91048,96511,205.8872
96511,91048,205.8872
68549,96511,205.8872
96511,68549,205.8872
84175,29035,41.4269
29035,84175,41.4269
84175,112486,41.4269
112486,84175,41.4269
84175,119455,41.4269
119455,84175,41.4269
29035,112486,41.4269
112486,29035,41.4269
29035,119455,41.4269
119455,29035,41.4269
112486,119455,41.4269
119455,112486,41.4269
40117,96577,126.8827
96577,40117,126.8827
40117,37097,126.8827
37097,40117,126.8827
40117,53640,126.8827
53640,40117,126.8827
40117,44405,126.8827
44405,40117,126.8827
96577,37097,126.8827
37097,96577,126.8827
96577,53640,126.8827
53640,96577,126.8827
96577,44405,126.8827
44405,96577,126.8827
37097,53640,126.8827
53640,37097,126.8827
37097,44405,126.8827
44405,37097,126.8827
53640,44405,126.8827
44405,53640,126.8827
36317,85749,153.9380
85749,36317,153.9380
36317,73459,153.9380
73459,36317,153.9380
36317,13248,153.9380
13248,36317,153.9380
36317,60982,153.9380
60982,36317,153.9380
85749,73459,153.9380
73459,85749,153.9380
85749,13248,153.9380
13248,85749,153.9380
85749,60982,153.9380
60982,85749,153.9380
73459,13248,153.9380
13248,73459,153.9380
73459,60982,153.9380
60982,73459,153.9380
13248,60982,153.9380
60982,13248,153.9380
47603,14819,71.8346
14819,47603,71.8346
47603,111566,71.8346
111566,47603,71.8346
47603,115537,71.8346
115537,47603,71.8346
14819,111566,71.8346
111566,14819,71.8346
14819,115537,71.8346
115537,14819,71.8346
111566,115537,71.8346
115537,111566,71.8346
75111,83735,197.7680
83735,75111,197.7680
75111,31476,197.7680
31476,75111,197.7680
75111,83915,197.7680
83915,75111,197.7680
75111,62750,197.7680
62750,75111,197.7680
83735,31476,197.7680
31476,83735,197.7680
83735,83915,197.7680
83915,83735,197.7680
83735,62750,197.7680
62750,83735,197.7680
31476,83915,197.7680
83915,31476,197.7680
31476,62750,197.7680
62750,31476,197.7680
83915,62750,197.7680
62750,83915,197.7680
51287,71675,150.9596
71675,51287,150.9596
51287,77583,150.9596
77583,51287,150.9596
51287,17957,150.9596
17957,51287,150.9596
51287,60475,150.9596
60475,51287,150.9596
71675,77583,150.9596
77583,71675,150.9596
71675,17957,150.9596
17957,71675,150.9596
71675,60475,150.9596
60475,71675,150.9596
77583,17957,150.9596
17957,77583,150.9596
77583,60475,150.9596
60475,77583,150.9596
17957,60475,150.9596
60475,17957,150.9596
29151,90692,81.3779
90692,29151,81.3779
29151,59820,81.3779
59820,29151,81.3779
29151,31478,81.3779
31478,29151,81.3779
29151,34687,81.3779
34687,29151,81.3779
90692,59820,81.3779
59820,90692,81.3779
90692,31478,81.3779
31478,90692,81.3779
90692,34687,81.3779
34687,90692,81.3779
59820,31478,81.3779
31478,59820,81.3779
59820,34687,81.3779
34687,59820,81.3779
31478,34687,81.3779
34687,31478,81.3779
62976,21741,82.1483
21741,62976,82.1483
62976,32359,82.1483
32359,62976,82.1483
62976,28977,82.1483
28977,62976,82.1483
21741,32359,82.1483
32359,21741,82.1483
21741,28977,82.1483
28977,21741,82.1483
32359,28977,82.1483
28977,32359,82.1483
93033,75923,82.2406
75923,93033,82.2406
93033,54037,82.2406
54037,93033,82.2406
75923,54037,82.2406
54037,75923,82.2406
97759,71810,109.7497
71810,97759,109.7497
97759,90263,109.7497
90263,97759,109.7497
71810,90263,109.7497
90263,71810,109.7497
74758,95283,80.7945
95283,74758,80.7945
74758,65873,80.7945
65873,74758,80.7945
74758,5147,80.7945
5147,74758,80.7945
74758,115557,80.7945
115557,74758,80.7945
95283,65873,80.7945
65873,95283,80.7945
95283,5147,80.7945
5147,95283,80.7945
95283,115557,80.7945
115557,95283,80.7945
65873,5147,80.7945
5147,65873,80.7945
65873,115557,80.7945
115557,65873,80.7945
5147,115557,80.7945
115557,5147,80.7945
109750,55521,154.8766
55521,109750,154.8766
109750,100282,154.8766
100282,109750,154.8766
109750,74529,154.8766
74529,109750,154.8766
109750,988,154.8766
988,109750,154.8766
55521,100282,154.8766
100282,55521,154.8766
55521,74529,154.8766
74529,55521,154.8766
55521,988,154.8766
988,55521,154.8766
100282,74529,154.8766
74529,100282,154.8766
100282,988,154.8766
988,100282,154.8766
74529,988,154.8766
988,74529,154.8766
3056,117042,226.3369
117042,3056,226.3369
3056,39535,226.3369
39535,3056,226.3369
117042,39535,226.3369
39535,117042,226.3369
115110,52029,125.9044
52029,115110,125.9044
115110,2964,125.9044
2964,115110,125.9044
52029,2964,125.9044
2964,52029,125.9044
37291,37363,25.1494
37363,37291,25.1494
37291,82022,25.1494
82022,37291,25.1494
37363,82022,25.1494
82022,37363,25.1494
93592,68555,145.7545
68555,93592,145.7545
93592,3389,145.7545
3389,93592,145.7545
68555,3389,145.7545
3389,68555,145.7545
82167,55998,103.1063
55998,82167,103.1063
82167,73452,103.1063
73452,82167,103.1063
82167,97696,103.1063
97696,82167,103.1063
82167,31838,103.1063
31838,82167,103.1063
55998,73452,103.1063
73452,55998,103.1063
55998,97696,103.1063
97696,55998,103.1063
55998,31838,103.1063
31838,55998,103.1063
73452,97696,103.1063
97696,73452,103.1063
73452,31838,103.1063
31838,73452,103.1063
97696,31838,103.1063
31838,97696,103.1063
1589,67057,257.1981
67057,1589,257.1981
1589,68937,257.1981
68937,1589,257.1981
1589,84216,257.1981
84216,1589,257.1981
67057,68937,257.1981
68937,67057,257.1981
67057,84216,257.1981
84216,67057,257.1981
68937,84216,257.1981
84216,68937,257.1981
41890,7836,219.7485
7836,41890,219.7485
41890,120991,219.7485
120991,41890,219.7485
7836,120991,219.7485
120991,7836,219.7485
82321,37902,103.1256
37902,82321,103.1256
82321,114197,103.1256
114197,82321,103.1256
82321,99295,103.1256
99295,82321,103.1256
82321,2091,103.1256
2091,82321,103.1256
37902,114197,103.1256
114197,37902,103.1256
37902,99295,103.1256
99295,37902,103.1256
37902,2091,103.1256
2091,37902,103.1256
114197,99295,103.1256
99295,114197,103.1256
114197,2091,103.1256
2091,114197,103.1256
99295,2091,103.1256
2091,99295,103.1256
86632,13631,178.3877
13631,86632,178.3877
86632,40103,178.3877
40103,86632,178.3877
86632,21103,178.3877
21103,86632,178.3877
13631,40103,178.3877
40103,13631,178.3877
13631,21103,178.3877
21103,13631,178.3877
40103,21103,178.3877
21103,40103,178.3877
83055,77309,176.9568
77309,83055,176.9568
83055,69744,176.9568
69744,83055,176.9568
83055,15820,176.9568
15820,83055,176.9568
77309,69744,176.9568
69744,77309,176.9568
77309,15820,176.9568
15820,77309,176.9568
69744,15820,176.9568
15820,69744,176.9568
28631,118625,132.0396
118625,28631,132.0396
28631,31767,132.0396
31767,28631,132.0396
28631,39601,132.0396
39601,28631,132.0396
118625,31767,132.0396
31767,118625,132.0396
118625,39601,132.0396
39601,118625,132.0396
31767,39601,132.0396
39601,31767,132.0396
26306,71254,52.1325
71254,26306,52.1325
26306,106163,52.1325
106163,26306,52.1325
26306,21448,52.1325
21448,26306,52.1325
26306,19954,52.1325
19954,26306,52.1325
71254,106163,52.1325
106163,71254,52.1325
71254,21448,52.1325
21448,71254,52.1325
71254,19954,52.1325
19954,71254,52.1325
106163,21448,52.1325
21448,106163,52.1325
106163,19954,52.1325
19954,106163,52.1325
21448,19954,52.1325
19954,21448,52.1325
9980,100686,156.3525
100686,9980,156.3525
9980,70771,156.3525
70771,9980,156.3525
9980,76922,156.3525
76922,9980,156.3525
9980,115561,156.3525
115561,9980,156.3525
100686,70771,156.3525
70771,100686,156.3525
100686,76922,156.3525
76922,100686,156.3525
100686,115561,156.3525
115561,100686,156.3525
70771,76922,156.3525
76922,70771,156.3525
70771,115561,156.3525
115561,70771,156.3525
76922,115561,156.3525
115561,76922,156.3525
58233,88895,66.9927
88895,58233,66.9927
58233,3947,66.9927
3947,58233,66.9927
88895,3947,66.9927
3947,88895,66.9927
44191,54200,157.9643
54200,44191,157.9643
44191,51745,157.9643
51745,44191,157.9643
44191,98093,157.9643
98093,44191,157.9643
54200,51745,157.9643
51745,54200,157.9643
54200,98093,157.9643
98093,54200,157.9643
51745,98093,157.9643
98093,51745,157.9643
78715,119099,106.5897
119099,78715,106.5897
78715,29894,106.5897
29894,78715,106.5897
78715,14611,106.5897
14611,78715,106.5897
119099,29894,106.5897
29894,119099,106.5897
119099,14611,106.5897
14611,119099,106.5897
29894,14611,106.5897
14611,29894,106.5897
51689,88218,162.9864
88218,51689,162.9864
51689,86943,162.9864
86943,51689,162.9864
51689,112095,162.9864
112095,51689,162.9864
51689,45734,162.9864
45734,51689,162.9864
88218,86943,162.9864
86943,88218,162.9864
88218,112095,162.9864
112095,88218,162.9864
88218,45734,162.9864
45734,88218,162.9864
86943,112095,162.9864
112095,86943,162.9864
86943,45734,162.9864
45734,86943,162.9864
112095,45734,162.9864
45734,112095,162.9864
72179,15907,256.3078
15907,72179,256.3078
72179,2756,256.3078
2756,72179,256.3078
72179,113036,256.3078
113036,72179,256.3078
15907,2756,256.3078
2756,15907,256.3078
15907,113036,256.3078
113036,15907,256.3078
2756,113036,256.3078
113036,2756,256.3078
117101,51255,159.7389
51255,117101,159.7389
117101,24220,159.7389
24220,117101,159.7389
117101,59555,159.7389
59555,117101,159.7389
117101,73642,159.7389
73642,117101,159.7389
51255,24220,159.7389
24220,51255,159.7389
51255,59555,159.7389
59555,51255,159.7389
51255,73642,159.7389
73642,51255,159.7389
24220,59555,159.7389
59555,24220,159.7389
24220,73642,159.7389
73642,24220,159.7389
59555,73642,159.7389
73642,59555,159.7389
18263,72424,185.7551
72424,18263,185.7551
18263,96929,185.7551
96929,18263,185.7551
72424,96929,185.7551
96929,72424,185.7551
45862,76105,69.7339
76105,45862,69.7339
45862,21533,69.7339
21533,45862,69.7339
45862,10710,69.7339
10710,45862,69.7339
45862,118733,69.7339
118733,45862,69.7339
76105,21533,69.7339
21533,76105,69.7339
76105,10710,69.7339
10710,76105,69.7339
76105,118733,69.7339
118733,76105,69.7339
21533,10710,69.7339
10710,21533,69.7339
21533,118733,69.7339
118733,21533,69.7339
10710,118733,69.7339
118733,10710,69.7339
21307,28742,49.3741
28742,21307,49.3741
21307,121527,49.3741
121527,21307,49.3741
21307,91768,49.3741
91768,21307,49.3741
28742,121527,49.3741
121527,28742,49.3741
28742,91768,49.3741
91768,28742,49.3741
121527,91768,49.3741
91768,121527,49.3741
34279,57296,92.9841
57296,34279,92.9841
34279,118324,92.9841
118324,34279,92.9841
57296,118324,92.9841
118324,57296,92.9841
53053,41848,75.8616
41848,53053,75.8616
53053,72511,75.8616
72511,53053,75.8616
41848,72511,75.8616
72511,41848,75.8616
46191,108926,145.5818
108926,46191,145.5818
46191,116544,145.5818
116544,46191,145.5818
46191,69377,145.5818
69377,46191,145.5818
46191,37104,145.5818
37104,46191,145.5818
108926,116544,145.5818
116544,108926,145.5818
108926,69377,145.5818
69377,108926,145.5818
108926,37104,145.5818
37104,108926,145.5818
116544,69377,145.5818
69377,116544,145.5818
116544,37104,145.5818
37104,116544,145.5818
69377,37104,145.5818
37104,69377,145.5818
78540,8301,153.7747
8301,78540,153.7747
78540,1550,153.7747
1550,78540,153.7747
8301,1550,153.7747
1550,8301,153.7747
82292,110040,233.6983
110040,82292,233.6983
82292,66690,233.6983
66690,82292,233.6983
110040,66690,233.6983
66690,110040,233.6983
111872,3647,68.1296
3647,111872,68.1296
111872,22545,68.1296
22545,111872,68.1296
111872,15236,68.1296
15236,111872,68.1296
3647,22545,68.1296
22545,3647,68.1296
