source,target,penalty
35883,69365,151.7005
69365,35883,151.7005
35883,82973,151.7005
82973,35883,151.7005
115415,69365,151.7005
69365,115415,151.7005
115415,82973,151.7005
82973,115415,151.7005
69365,82973,151.7005
82973,69365,151.7005
40099,72259,181.1820
72259,40099,181.1820
40099,85902,181.1820
85902,40099,181.1820
40099,119741,181.1820
119741,40099,181.1820
72259,85902,181.1820
85902,72259,181.1820
72259,119741,181.1820
119741,72259,181.1820
85902,119741,181.1820
119741,85902,181.1820
105381,3893,30.7291
3893,105381,30.7291
105381,115565,30.7291
115565,105381,30.7291
105381,13325,30.7291
13325,105381,30.7291
105381,62829,30.7291
62829,105381,30.7291
3893,115565,30.7291
115565,3893,30.7291
3893,13325,30.7291
13325,3893,30.7291
3893,62829,30.7291
62829,3893,30.7291
115565,13325,30.7291
13325,115565,30.7291
115565,62829,30.7291
62829,115565,30.7291
13325,62829,30.7291
62829,13325,30.7291
119731,106942,38.9757
106942,119731,38.9757
119731,84739,38.9757
84739,119731,38.9757
119731,113733,38.9757
113733,119731,38.9757
119731,21661,38.9757
21661,119731,38.9757
106942,84739,38.9757
84739,106942,38.9757
106942,113733,38.9757
113733,106942,38.9757
106942,21661,38.9757
21661,106942,38.9757
84739,113733,38.9757
113733,84739,38.9757
84739,21661,38.9757
21661,84739,38.9757
113733,21661,38.9757
21661,113733,38.9757
59138,18752,136.6906
18752,59138,136.6906
59138,64769,136.6906
64769,59138,136.6906
59138,107291,136.6906
107291,59138,136.6906
59138,34279,136.6906
34279,59138,136.6906
18752,64769,136.6906
64769,18752,136.6906
18752,107291,136.6906
107291,18752,136.6906
18752,34279,136.6906
34279,18752,136.6906
64769,107291,136.6906
107291,64769,136.6906
64769,34279,136.6906
34279,64769,136.6906
107291,34279,136.6906
34279,107291,136.6906
45235,86113,120.2734
86113,45235,120.2734
45235,102185,120.2734
102185,45235,120.2734
45235,67054,120.2734
67054,45235,120.2734
86113,102185,120.2734
102185,86113,120.2734
86113,67054,120.2734
67054,86113,120.2734
102185,67054,120.2734
67054,102185,120.2734
92902,83491,192.1508
83491,92902,192.1508
92902,36955,192.1508
36955,92902,192.1508
92902,40818,192.1508
40818,92902,192.1508
92902,118576,192.1508
118576,92902,192.1508
83491,36955,192.1508
36955,83491,192.1508
83491,40818,192.1508
40818,83491,192.1508
83491,118576,192.1508
118576,83491,192.1508
36955,40818,192.1508
40818,36955,192.1508
36955,118576,192.1508
118576,36955,192.1508
40818,118576,192.1508
118576,40818,192.1508
38908,81017,74.6219
81017,38908,74.6219
38908,21486,74.6219
21486,38908,74.6219
38908,120626,74.6219
120626,38908,74.6219
38908,28210,74.6219
28210,38908,74.6219
81017,21486,74.6219
21486,81017,74.6219
81017,120626,74.6219
120626,81017,74.6219
81017,28210,74.6219
28210,81017,74.6219
21486,120626,74.6219
120626,21486,74.6219
21486,28210,74.6219
28210,21486,74.6219
120626,28210,74.6219
28210,120626,74.6219
31892,92821,115.3208
92821,31892,115.3208
31892,93896,115.3208
93896,31892,115.3208
92821,93896,115.3208
93896,92821,115.3208
9803,75760,288.6466
75760,9803,288.6466
9803,47622,288.6466
47622,9803,288.6466
9803,36020,288.6466
36020,9803,288.6466
9803,40742,288.6466
40742,9803,288.6466
75760,47622,288.6466
47622,75760,288.6466
75760,36020,288.6466
36020,75760,288.6466
75760,40742,288.6466
40742,75760,288.6466
47622,36020,288.6466
36020,47622,288.6466
47622,40742,288.6466
40742,47622,288.6466
36020,40742,288.6466
40742,36020,288.6466
107622,55450,122.3428
55450,107622,122.3428
107622,29035,122.3428
29035,107622,122.3428
55450,29035,122.3428
29035,55450,122.3428
93241,101061,150.1048
101061,93241,150.1048
93241,99633,150.1048
99633,93241,150.1048
93241,31951,150.1048
31951,93241,150.1048
101061,99633,150.1048
99633,101061,150.1048
101061,31951,150.1048
31951,101061,150.1048
99633,31951,150.1048
31951,99633,150.1048
7327,81609,137.4974
81609,7327,137.4974
7327,69789,137.4974
69789,7327,137.4974
7327,72299,137.4974
72299,7327,137.4974
7327,79146,137.4974
79146,7327,137.4974
81609,69789,137.4974
69789,81609,137.4974
81609,72299,137.4974
72299,81609,137.4974
81609,79146,137.4974
79146,81609,137.4974
69789,72299,137.4974
72299,69789,137.4974
69789,79146,137.4974
79146,69789,137.4974
72299,79146,137.4974
79146,72299,137.4974
89025,36263,77.0651
36263,89025,77.0651
89025,96766,77.0651
96766,89025,77.0651
36263,96766,77.0651
96766,36263,77.0651
105961,64221,62.8948
64221,105961,62.8948
105961,116773,62.8948
116773,105961,62.8948
105961,37502,62.8948
37502,105961,62.8948
64221,116773,62.8948
116773,64221,62.8948
64221,37502,62.8948
37502,64221,62.8948
116773,37502,62.8948
37502,116773,62.8948
90438,112454,143.1471
112454,90438,143.1471
90438,57592,143.1471
57592,90438,143.1471
90438,117727,143.1471
117727,90438,143.1471
90438,9981,143.1471
9981,90438,143.1471
112454,57592,143.1471
57592,112454,143.1471
112454,117727,143.1471
117727,112454,143.1471
112454,9981,143.1471
9981,112454,143.1471
57592,117727,143.1471
117727,57592,143.1471
57592,9981,143.1471
9981,57592,143.1471
117727,9981,143.1471
9981,117727,143.1471
117107,77564,99.3321
77564,117107,99.3321
117107,49944,99.3321
49944,117107,99.3321
117107,115345,99.3321
115345,117107,99.3321
77564,49944,99.3321
49944,77564,99.3321
77564,115345,99.3321
115345,77564,99.3321
49944,115345,99.3321
115345,49944,99.3321
21907,44938,104.8758
44938,21907,104.8758
21907,12220,104.8758
12220,21907,104.8758
21907,70175,104.8758
70175,21907,104.8758
44938,12220,104.8758
12220,44938,104.8758
44938,70175,104.8758
70175,44938,104.8758
12220,70175,104.8758
70175,12220,104.8758
117511,102458,18.0485
102458,117511,18.0485
117511,29136,18.0485
29136,117511,18.0485
117511,95749,18.0485
95749,117511,18.0485
117511,34216,18.0485
34216,117511,18.0485
102458,29136,18.0485
29136,102458,18.0485
102458,95749,18.0485
95749,102458,18.0485
102458,34216,18.0485
34216,102458,18.0485
29136,95749,18.0485
95749,29136,18.0485
29136,34216,18.0485
34216,29136,18.0485
95749,34216,18.0485
34216,95749,18.0485
112937,46156,108.3437
46156,112937,108.3437
112937,19206,108.3437
19206,112937,108.3437
112937,101277,108.3437
101277,112937,108.3437
112937,61676,108.3437
61676,112937,108.3437
46156,19206,108.3437
19206,46156,108.3437
46156,101277,108.3437
101277,46156,108.3437
46156,61676,108.3437
61676,46156,108.3437
19206,101277,108.3437
101277,19206,108.3437
19206,61676,108.3437
61676,19206,108.3437
101277,61676,108.3437
61676,101277,108.3437
12189,5344,154.9517
5344,12189,154.9517
12189,108469,154.9517
108469,12189,154.9517
5344,108469,154.9517
108469,5344,154.9517
73855,26555,153.6242
26555,73855,153.6242
73855,115110,153.6242
115110,73855,153.6242
73855,70074,153.6242
70074,73855,153.6242
26555,115110,153.6242
115110,26555,153.6242
26555,70074,153.6242
70074,26555,153.6242
115110,70074,153.6242
70074,115110,153.6242
6158,92192,169.4662
92192,6158,169.4662
6158,30838,169.4662
30838,6158,169.4662
6158,74935,169.4662
74935,6158,169.4662
6158,8659,169.4662
8659,6158,169.4662
92192,30838,169.4662
30838,92192,169.4662
92192,74935,169.4662
74935,92192,169.4662
92192,8659,169.4662
8659,92192,169.4662
30838,74935,169.4662
74935,30838,169.4662
30838,8659,169.4662
8659,30838,169.4662
74935,8659,169.4662
8659,74935,169.4662
106506,95301,69.6241
95301,106506,69.6241
106506,89090,69.6241
89090,106506,69.6241
95301,89090,69.6241
89090,95301,69.6241
100644,17512,119.4691
17512,100644,119.4691
100644,117157,119.4691
117157,100644,119.4691
100644,16688,119.4691
16688,100644,119.4691
100644,7740,119.4691
7740,100644,119.4691
17512,117157,119.4691
117157,17512,119.4691
17512,16688,119.4691
16688,17512,119.4691
17512,7740,119.4691
7740,17512,119.4691
117157,16688,119.4691
16688,117157,119.4691
117157,7740,119.4691
7740,117157,119.4691
16688,7740,119.4691
7740,16688,119.4691
13554,71483,105.5416
71483,13554,105.5416
13554,49907,105.5416
49907,13554,105.5416
13554,66323,105.5416
66323,13554,105.5416
13554,112196,105.5416
112196,13554,105.5416
71483,49907,105.5416
49907,71483,105.5416
71483,66323,105.5416
66323,71483,105.5416
71483,112196,105.5416
112196,71483,105.5416
49907,66323,105.5416
66323,49907,105.5416
49907,112196,105.5416
112196,49907,105.5416
66323,112196,105.5416
112196,66323,105.5416
102819,61424,73.2113
61424,102819,73.2113
102819,98096,73.2113
98096,102819,73.2113
102819,67025,73.2113
67025,102819,73.2113
61424,98096,73.2113
98096,61424,73.2113
61424,67025,73.2113
67025,61424,73.2113
98096,67025,73.2113
67025,98096,73.2113
17938,82321,72.3022
82321,17938,72.3022
17938,13952,72.3022
13952,17938,72.3022
82321,13952,72.3022
13952,82321,72.3022
94281,119679,56.9039
119679,94281,56.9039
94281,103802,56.9039
103802,94281,56.9039
94281,5532,56.9039
5532,94281,56.9039
94281,22765,56.9039
22765,94281,56.9039
119679,103802,56.9039
103802,119679,56.9039
119679,5532,56.9039
5532,119679,56.9039
119679,22765,56.9039
22765,119679,56.9039
103802,5532,56.9039
5532,103802,56.9039
103802,22765,56.9039
22765,103802,56.9039
5532,22765,56.9039
22765,5532,56.9039
28585,101112,26.7103
101112,28585,26.7103
28585,31752,26.7103
31752,28585,26.7103
101112,31752,26.7103
31752,101112,26.7103
106010,29475,103.0898
29475,106010,103.0898
106010,46192,103.0898
46192,106010,103.0898
29475,46192,103.0898
46192,29475,103.0898
16342,43298,159.1704
43298,16342,159.1704
16342,18478,159.1704
18478,16342,159.1704
16342,77234,159.1704
77234,16342,159.1704
43298,18478,159.1704
18478,43298,159.1704
43298,77234,159.1704
77234,43298,159.1704
18478,77234,159.1704
77234,18478,159.1704
73642,14962,188.8962
14962,73642,188.8962
73642,167,188.8962
167,73642,188.8962
73642,104339,188.8962
104339,73642,188.8962
73642,10073,188.8962
10073,73642,188.8962
14962,167,188.8962
167,14962,188.8962
14962,104339,188.8962
104339,14962,188.8962
14962,10073,188.8962
10073,14962,188.8962
167,104339,188.8962
104339,167,188.8962
167,10073,188.8962
10073,167,188.8962
104339,10073,188.8962
10073,104339,188.8962
65196,118989,121.5691
118989,65196,121.5691
65196,73151,121.5691
73151,65196,121.5691
118989,73151,121.5691
73151,118989,121.5691
68982,91067,126.3532
91067,68982,126.3532
68982,47603,126.3532
47603,68982,126.3532
68982,99855,126.3532
99855,68982,126.3532
68982,70644,126.3532
70644,68982,126.3532
91067,47603,126.3532
47603,91067,126.3532
91067,99855,126.3532
99855,91067,126.3532
91067,70644,126.3532
70644,91067,126.3532
47603,99855,126.3532
99855,47603,126.3532
47603,70644,126.3532
70644,47603,126.3532
99855,70644,126.3532
70644,99855,126.3532
52932,52703,94.6998
52703,52932,94.6998
52932,107184,94.6998
107184,52932,94.6998
52932,108163,94.6998
108163,52932,94.6998
52703,107184,94.6998
107184,52703,94.6998
52703,108163,94.6998
108163,52703,94.6998
107184,108163,94.6998
108163,107184,94.6998
89140,68033,108.4156
68033,89140,108.4156
89140,47034,108.4156
47034,89140,108.4156
68033,47034,108.4156
47034,68033,108.4156
46744,61138,134.8586
61138,46744,134.8586
46744,18263,134.8586
18263,46744,134.8586
61138,18263,134.8586
18263,61138,134.8586
14909,43729,133.3670
43729,14909,133.3670
14909,115300,133.3670
115300,14909,133.3670
43729,115300,133.3670
115300,43729,133.3670
89383,53746,205.3293
53746,89383,205.3293
89383,95755,205.3293
95755,89383,205.3293
89383,39213,205.3293
39213,89383,205.3293
89383,70666,205.3293
70666,89383,205.3293
53746,95755,205.3293
95755,53746,205.3293
53746,39213,205.3293
39213,53746,205.3293
53746,70666,205.3293
70666,53746,205.3293
95755,39213,205.3293
39213,95755,205.3293
95755,70666,205.3293
70666,95755,205.3293
39213,70666,205.3293
70666,39213,205.3293
94802,3108,72.1786
3108,94802,72.1786
94802,109178,72.1786
109178,94802,72.1786
3108,109178,72.1786
109178,3108,72.1786
82125,70723,78.9698
70723,82125,78.9698
82125,69366,78.9698
69366,82125,78.9698
82125,93484,78.9698
93484,82125,78.9698
82125,41115,78.9698
41115,82125,78.9698
70723,69366,78.9698
69366,70723,78.9698
70723,93484,78.9698
93484,70723,78.9698
70723,41115,78.9698
41115,70723,78.9698
69366,93484,78.9698
93484,69366,78.9698
69366,41115,78.9698
41115,69366,78.9698
93484,41115,78.9698
41115,93484,78.9698
93990,68586,105.5744
68586,93990,105.5744
93990,60473,105.5744
60473,93990,105.5744
93990,57211,105.5744
57211,93990,105.5744
93990,50614,105.5744
50614,93990,105.5744
68586,60473,105.5744
60473,68586,105.5744
68586,57211,105.5744
57211,68586,105.5744
68586,50614,105.5744
50614,68586,105.5744
60473,57211,105.5744
57211,60473,105.5744
60473,50614,105.5744
50614,60473,105.5744
57211,50614,105.5744
50614,57211,105.5744
73538,20624,65.3162
20624,73538,65.3162
73538,89516,65.3162
89516,73538,65.3162
73538,101410,65.3162
101410,73538,65.3162
20624,89516,65.3162
89516,20624,65.3162
20624,101410,65.3162
101410,20624,65.3162
89516,101410,65.3162
101410,89516,65.3162
94493,33302,81.4952
33302,94493,81.4952
94493,109750,81.4952
109750,94493,81.4952
94493,97574,81.4952
97574,94493,81.4952
33302,109750,81.4952
109750,33302,81.4952
33302,97574,81.4952
97574,33302,81.4952
109750,97574,81.4952
97574,109750,81.4952
44898,41866,140.4226
41866,44898,140.4226
44898,46866,140.4226
46866,44898,140.4226
44898,16196,140.4226
16196,44898,140.4226
41866,46866,140.4226
46866,41866,140.4226
41866,16196,140.4226
16196,41866,140.4226
46866,16196,140.4226
16196,46866,140.4226
13999,59230,116.5247
59230,13999,116.5247
13999,88811,116.5247
88811,13999,116.5247
13999,26827,116.5247
26827,13999,116.5247
59230,88811,116.5247
88811,59230,116.5247
59230,26827,116.5247
26827,59230,116.5247
88811,26827,116.5247
26827,88811,116.5247
94915,112599,148.0145
112599,94915,148.0145
94915,15584,148.0145
15584,94915,148.0145
94915,51971,148.0145
51971,94915,148.0145
112599,15584,148.0145
15584,112599,148.0145
112599,51971,148.0145
51971,112599,148.0145
15584,51971,148.0145
51971,15584,148.0145
104081,98401,12.2067
98401,104081,12.2067
104081,117909,12.2067
117909,104081,12.2067
98401,117909,12.2067
117909,98401,12.2067
100351,66771,108.9158
66771,100351,108.9158
100351,52629,108.9158
52629,100351,108.9158
100351,114888,108.9158
114888,100351,108.9158
66771,52629,108.9158
52629,66771,108.9158
66771,114888,108.9158
114888,66771,108.9158
52629,114888,108.9158
114888,52629,108.9158
100172,93715,79.6346
93715,100172,79.6346
100172,37871,79.6346
37871,100172,79.6346
100172,42721,79.6346
42721,100172,79.6346
100172,72931,79.6346
72931,100172,79.6346
93715,37871,79.6346
37871,93715,79.6346
93715,42721,79.6346
42721,93715,79.6346
93715,72931,79.6346
72931,93715,79.6346
37871,42721,79.6346
42721,37871,79.6346
37871,72931,79.6346
72931,37871,79.6346
42721,72931,79.6346
72931,42721,79.6346
76519,88117,122.1121
88117,76519,122.1121
76519,97705,122.1121
97705,76519,122.1121
76519,42992,122.1121
42992,76519,122.1121
88117,97705,122.1121
97705,88117,122.1121
88117,42992,122.1121
42992,88117,122.1121
97705,42992,122.1121
42992,97705,122.1121
111546,519,111.2498
519,111546,111.2498
111546,68949,111.2498
68949,111546,111.2498
111546,73511,111.2498
73511,111546,111.2498
111546,34178,111.2498
34178,111546,111.2498
519,68949,111.2498
68949,519,111.2498
519,73511,111.2498
73511,519,111.2498
519,34178,111.2498
34178,519,111.2498
68949,73511,111.2498
73511,68949,111.2498
68949,34178,111.2498
34178,68949,111.2498
73511,34178,111.2498
34178,73511,111.2498
106224,119817,87.9367
119817,106224,87.9367
106224,35996,87.9367
35996,106224,87.9367
119817,35996,87.9367
35996,119817,87.9367
86933,84815,61.5897
84815,86933,61.5897
86933,34505,61.5897
34505,86933,61.5897
84815,34505,61.5897
34505,84815,61.5897
95683,101251,64.6116
101251,95683,64.6116
95683,119368,64.6116
119368,95683,64.6116
95683,44241,64.6116
44241,95683,64.6116
95683,41520,64.6116
41520,95683,64.6116
101251,119368,64.6116
119368,101251,64.6116
101251,44241,64.6116
44241,101251,64.6116
101251,41520,64.6116
41520,101251,64.6116
119368,44241,64.6116
44241,119368,64.6116
119368,41520,64.6116
41520,119368,64.6116
44241,41520,64.6116
41520,44241,64.6116
85777,85104,91.7659
85104,85777,91.7659
85777,45891,91.7659
45891,85777,91.7659
85777,108786,91.7659
108786,85777,91.7659
85777,76114,91.7659
76114,85777,91.7659
85104,45891,91.7659
45891,85104,91.7659
85104,108786,91.7659
108786,85104,91.7659
85104,76114,91.7659
76114,85104,91.7659
45891,108786,91.7659
108786,45891,91.7659
45891,76114,91.7659
76114,45891,91.7659
108786,76114,91.7659
76114,108786,91.7659
115289,72680,196.0988
72680,115289,196.0988
115289,90457,196.0988
90457,115289,196.0988
72680,90457,196.0988
90457,72680,196.0988
38318,121163,119.5713
121163,38318,119.5713
38318,65712,119.5713
65712,38318,119.5713
38318,105054,119.5713
105054,38318,119.5713
38318,48637,119.5713
48637,38318,119.5713
121163,65712,119.5713
65712,121163,119.5713
121163,105054,119.5713
105054,121163,119.5713
121163,48637,119.5713
48637,121163,119.5713
65712,105054,119.5713
105054,65712,119.5713
65712,48637,119.5713
48637,65712,119.5713
105054,48637,119.5713
48637,105054,119.5713
19989,99687,265.5536
99687,19989,265.5536
19989,80119,265.5536
80119,19989,265.5536
19989,63180,265.5536
63180,19989,265.5536
19989,16189,265.5536
16189,19989,265.5536
99687,80119,265.5536
80119,99687,265.5536
99687,63180,265.5536
63180,99687,265.5536
99687,16189,265.5536
16189,99687,265.5536
80119,63180,265.5536
63180,80119,265.5536
80119,16189,265.5536
16189,80119,265.5536
63180,16189,265.5536
16189,63180,265.5536
66309,32730,100.1586
32730,66309,100.1586
66309,36912,100.1586
36912,66309,100.1586
32730,36912,100.1586
36912,32730,100.1586
72706,56670,161.1444
56670,72706,161.1444
72706,113433,161.1444
113433,72706,161.1444
72706,2708,161.1444
2708,72706,161.1444
56670,113433,161.1444
113433,56670,161.1444
56670,2708,161.1444
2708,56670,161.1444
113433,2708,161.1444
2708,113433,161.1444
111916,72491,226.9016
72491,111916,226.9016
111916,103542,226.9016
103542,111916,226.9016
72491,103542,226.9016
103542,72491,226.9016
118364,67051,103.5540
67051,118364,103.5540
118364,62976,103.5540
62976,118364,103.5540
118364,118112,103.5540
118112,118364,103.5540
67051,62976,103.5540
62976,67051,103.5540
67051,118112,103.5540
118112,67051,103.5540
62976,118112,103.5540
118112,62976,103.5540
988,117235,33.3091
117235,988,33.3091
988,49884,33.3091
49884,988,33.3091
988,111805,33.3091
111805,988,33.3091
988,15361,33.3091
15361,988,33.3091
117235,49884,33.3091
49884,117235,33.3091
117235,111805,33.3091
111805,117235,33.3091
117235,15361,33.3091
15361,117235,33.3091
49884,111805,33.3091
111805,49884,33.3091
49884,15361,33.3091
15361,49884,33.3091
111805,15361,33.3091
15361,111805,33.3091
28,76897,125.8259
76897,28,125.8259
28,116781,125.8259
116781,28,125.8259
28,40923,125.8259
40923,28,125.8259
28,112943,125.8259
112943,28,125.8259
76897,116781,125.8259
116781,76897,125.8259
76897,40923,125.8259
40923,76897,125.8259
76897,112943,125.8259
112943,76897,125.8259
116781,40923,125.8259
40923,116781,125.8259
116781,112943,125.8259
112943,116781,125.8259
40923,112943,125.8259
112943,40923,125.8259
113573,42289,134.0973
42289,113573,134.0973
113573,46899,134.0973
46899,113573,134.0973
113573,74523,134.0973
74523,113573,134.0973
42289,46899,134.0973
46899,42289,134.0973
42289,74523,134.0973
74523,42289,134.0973
46899,74523,134.0973
74523,46899,134.0973
83721,12039,114.9585
12039,83721,114.9585
83721,54216,114.9585
54216,83721,114.9585
83721,101371,114.9585
101371,83721,114.9585
12039,54216,114.9585
54216,12039,114.9585
12039,101371,114.9585
101371,12039,114.9585
54216,101371,114.9585
101371,54216,114.9585
112557,4539,173.7703
4539,112557,173.7703
112557,117079,173.7703
117079,112557,173.7703
112557,91390,173.7703
91390,112557,173.7703
112557,47610,173.7703
47610,112557,173.7703
4539,117079,173.7703
117079,4539,173.7703
4539,91390,173.7703
91390,4539,173.7703
4539,47610,173.7703
47610,4539,173.7703
117079,91390,173.7703
91390,117079,173.7703
117079,47610,173.7703
47610,117079,173.7703
91390,47610,173.7703
47610,91390,173.7703
74645,51614,207.4045
51614,74645,207.4045
74645,35263,207.4045
35263,74645,207.4045
74645,28254,207.4045
28254,74645,207.4045
74645,79910,207.4045
79910,74645,207.4045
51614,35263,207.4045
35263,51614,207.4045
51614,28254,207.4045
28254,51614,207.4045
51614,79910,207.4045
79910,51614,207.4045
35263,28254,207.4045
28254,35263,207.4045
35263,79910,207.4045
79910,35263,207.4045
28254,79910,207.4045
79910,28254,207.4045
44602,2791,48.4906
2791,44602,48.4906
44602,52678,48.4906
52678,44602,48.4906
2791,52678,48.4906
52678,2791,48.4906
61014,48873,139.2536
48873,61014,139.2536
61014,330,139.2536
330,61014,139.2536
61014,55521,139.2536
55521,61014,139.2536
61014,9357,139.2536
9357,61014,139.2536
48873,330,139.2536
330,48873,139.2536
48873,55521,139.2536
55521,48873,139.2536
48873,9357,139.2536
9357,48873,139.2536
330,55521,139.2536
55521,330,139.2536
330,9357,139.2536
9357,330,139.2536
55521,9357,139.2536
9357,55521,139.2536
39283,17957,227.2646
17957,39283,227.2646
39283,14625,227.2646
14625,39283,227.2646
39283,21411,227.2646
21411,39283,227.2646
17957,14625,227.2646
14625,17957,227.2646
17957,21411,227.2646
21411,17957,227.2646
14625,21411,227.2646
21411,14625,227.2646
69471,50353,261.9367
50353,69471,261.9367
69471,31546,261.9367
31546,69471,261.9367
69471,45583,261.9367
45583,69471,261.9367
50353,31546,261.9367
31546,50353,261.9367
50353,45583,261.9367
45583,50353,261.9367
31546,45583,261.9367
45583,31546,261.9367
105615,62542,111.7907
62542,105615,111.7907
105615,73080,111.7907
73080,105615,111.7907
105615,25985,111.7907
25985,105615,111.7907
62542,73080,111.7907
73080,62542,111.7907
62542,25985,111.7907
25985,62542,111.7907
73080,25985,111.7907
25985,73080,111.7907
115706,33456,169.2974
33456,115706,169.2974
115706,46804,169.2974
46804,115706,169.2974
115706,115569,169.2974
115569,115706,169.2974
115706,101584,169.2974
101584,115706,169.2974
33456,46804,169.2974
46804,33456,169.2974
33456,115569,169.2974
115569,33456,169.2974
33456,101584,169.2974
101584,33456,169.2974
46804,115569,169.2974
115569,46804,169.2974
46804,101584,169.2974
101584,46804,169.2974
115569,101584,169.2974
101584,115569,169.2974
72559,91050,122.0531
91050,72559,122.0531
72559,30336,122.0531
30336,72559,122.0531
72559,17357,122.0531
17357,72559,122.0531
91050,30336,122.0531
30336,91050,122.0531
91050,17357,122.0531
17357,91050,122.0531
30336,17357,122.0531
17357,30336,122.0531
8926,120325,150.4609
120325,8926,150.4609
8926,29151,150.4609
29151,8926,150.4609
8926,57980,150.4609
57980,8926,150.4609
8926,21917,150.4609
21917,8926,150.4609
120325,29151,150.4609
29151,120325,150.4609
120325,57980,150.4609
57980,120325,150.4609
120325,21917,150.4609
21917,120325,150.4609
29151,57980,150.4609
57980,29151,150.4609
29151,21917,150.4609
21917,29151,150.4609
57980,21917,150.4609
21917,57980,150.4609
58285,109546,62.5447
109546,58285,62.5447
58285,3445,62.5447
3445,58285,62.5447
109546,3445,62.5447
3445,109546,62.5447
87916,98026,194.0350
98026,87916,194.0350
87916,89382,194.0350
89382,87916,194.0350
98026,89382,194.0350
89382,98026,194.0350
50794,47226,92.6602
47226,50794,92.6602
50794,3937,92.6602
3937,50794,92.6602
50794,16633,92.6602
16633,50794,92.6602
